[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
14.4G 5680k 1077M  158M|100   0   0   0   0   0| 148k    0 
14.4G 5680k 1077M  158M|100   0   0   0   0   0|  40k    0 
14.4G 5680k 1077M  158M| 94   0   6   0   0   0|  28k    0 
14.4G 5688k 1077M  158M|100   0   0   0   0   0|  80k   20k
14.4G 5688k 1077M  157M|100   0   0   0   0   0|  28k    0 
14.4G 5688k 1077M  157M| 94   0   6   0   0   0| 104k    0 
14.4G 5688k 1077M  157M|100   0   0   0   0   0|  64k    0 
14.4G 5688k 1077M  157M|100   0   0   0   0   0| 196k    0 
14.4G 5696k 1077M  157M| 95   0   5   0   0   0| 488k   16k
14.4G 5696k 1077M  157M|100   0   0   0   0   0|  44k    0 
14.4G 5696k 1077M  157M|100   0   0   0   0   0|  48k    0 
14.4G 5696k 1077M  157M| 94   0   6   0   0   0|  44k    0 
14.4G 5696k 1077M  156M|100   0   0   0   0   0|  56k    0 
14.4G 5704k 1077M  156M| 94   0   6   0   0   0|  48k   20k
14.4G 5704k 1077M  156M|100   0   0   0   0   0|  68k    0 
14.4G 5704k 1077M  156M| 94   0   6   0   0   0|  88k    0 
14.4G 5704k 1078M  159M|100   0   0   0   0   0|  35M 3680k
14.4G 5704k 1078M  163M| 93   0   6   0   0   0|  30M 3224k
14.4G 5712k 1079M  165M|100   0   0   0   0   0|  35M 3968k
14.4G 5712k 1079M  168M| 94   0   6   0   0   0|  32M 3304k
14.4G 5712k 1093M  155M| 94   0   6   0   0   0|  28M    0 
14.4G 5712k 1095M  156M| 99   0   0   0   0   0|  36M 3592k
14.4G 5712k 1093M  161M| 93   0   6   0   0   0|  30M 3688k
14.3G 5720k 1098M  167M| 93   1   6   0   0   0| 107M   10M
14.3G 5720k 1117M  155M| 99   1   0   0   0   0| 103M 7208k
14.3G 5720k 1113M  170M| 93   1   7   0   0   0|  90M   11M
14.3G 5720k 1123M  168M| 92   1   7   0   0   0| 122M   12M
14.3G 5720k 1144M  159M| 99   1   0   0   0   0| 142M   10M
14.3G 5728k 1160M  152M| 92   1   6   0   0   0| 108M 7508k
14.3G 5728k 1160M  165M| 92   1   6   0   0   0| 138M   15M
14.3G 5728k 1169M  168M| 99   1   0   0   0   0| 122M   11M
14.3G 5728k 1190M  156M| 92   1   6   0   0   0| 147M   11M
14.3G 5728k 1189M  165M| 93   1   6   0   0   0|  68M 7192k
14.2G 5736k 1198M  170M| 98   1   0   0   0   0| 142M   13M
14.2G 5736k 1217M  156M| 93   1   6   0   0   0| 111M 7272k
14.2G 5736k 1217M  165M| 99   1   0   0   0   0| 107M 7784k
14.2G 5736k 1225M  157M| 93   1   6   0   0   0|  91M  532k
14.2G 5736k 1222M  162M| 99   1   0   0   0   0| 101M  876k
14.2G 5744k 1217M  167M| 93   1   6   0   0   0| 100M  868k
14.2G 5744k 1232M  152M| 99   1   0   0   0   0| 103M  580k
14.2G 5744k 1217M  167M| 93   1   6   0   0   0|  88M  852k
14.2G 5744k 1210M  175M| 99   1   0   0   0   0|  94M  956k
14.2G 5744k 1227M  158M|100   0   0   0   0   0|  34M    0 
14.2G 5752k 1228M  157M| 94   0   6   0   0   0|2336k   16k
14.2G 5752k 1228M  157M|100   0   0   0   0   0|  52k    0 
14.2G 5752k 1228M  157M|100   0   0   0   0   0|  64k    0 
14.2G 5752k 1228M  157M| 97   0   3   0   0   0|  80k    0 
14.2G 5752k 1228M  157M| 93   1   6   0   0   0|  96k    0 
14.2G 5760k 1228M  157M|100   0   0   0   0   0|  60k   16k
14.2G 5760k 1228M  156M|100   0   0   0   0   0|  20k    0 
14.2G 5760k 1228M  156M| 93   0   7   0   0   0|  28k    0 
14.2G 5760k 1228M  156M|100   0   0   0   0   0|  84k    0 
14.2G 5760k 1228M  156M|100   0   0   0   0   0| 236k    0 
14.2G 5768k 1228M  156M| 94   0   6   0   0   0|  60k   12k
14.2G 5768k 1228M  156M|100   0   0   0   0   0| 104k    0 
14.2G 5768k 1228M  156M| 94   0   6   0   0   0|  32k    0 
14.2G 5768k 1228M  156M|100   0   0   0   0   0|  24k    0 
14.2G 5768k 1228M  156M| 95   0   5   0   0   0| 100k  168k
14.2G 5776k 1230M  154M| 99   0   1   0   0   0|4128k   56k
14.2G 5776k 1230M  154M|100   0   0   0   0   0|  36M  324k
14.2G 5776k 1227M  158M| 94   0   6   0   0   0|  30M  308k
14.2G 5776k 1226M  159M|100   0   0   0   0   0|  34M  296k
14.2G 5776k 1215M  170M| 93   0   7   0   0   0|  14M  348k
14.2G 5784k 1220M  166M| 94   0   6   0   0   0|  47M  312k
14.2G 5784k 1219M  167M|100   0   0   0   0   0|  35M  296k
14.2G 5788k 1235M  151M| 93   0   6   0   0   0|  31M    0 
14.2G 5788k 1232M  153M| 93   0   6   0   0   0|  32M  292k
14.2G 5788k 1229M  157M| 99   1   0   0   0   0|  29M  304k
14.2G 5800k 1222M  164M| 93   0   6   0   0   0|  96M  900k
14.2G 5800k 1237M  149M| 99   1   0   0   0   0| 113M  528k
14.2G 5800k 1228M  160M| 93   1   6   0   0   0| 125M  988k
14.2G 5800k 1224M  164M| 93   1   6   0   0   0| 122M 1456k
14.2G 5800k 1231M  159M| 99   1   0   0   0   0| 124M 2936k
14.2G 5808k 1231M  163M| 91   1   7   0   0   0| 146M 3724k
14.2G 5808k 1231M  164M| 93   1   6   0   0   0| 111M 1668k
14.2G 5808k 1238M  158M| 99   1   0   0   0   0| 160M 1028k
14.2G 5804k 1240M  157M| 94   1   6   0   0   0| 114M  600k
14.2G 5804k 1240M  156M|100   0   0   0   0   0|  36M  192k
14.2G 5812k 1243M  153M| 93   0   6   0   0   0|  44M  204k
14.2G 5812k 1247M  150M|100   0   0   0   0   0|  81M  500k
14.2G 5808k 1236M  161M| 93   1   6   0   0   0|  89M  592k
14.2G 5808k 1234M  164M| 99   1   0   0   0   0| 105M  512k
14.2G 5808k 1244M  154M| 93   1   6   0   0   0|  93M  272k
14.2G 5816k 1229M  168M| 99   1   0   0   0   0|  81M  408k
14.2G 5816k 1233M  165M| 92   1   7   0   0   0| 118M  436k
14.2G 5816k 1229M  169M| 99   1   0   0   0   0| 101M  396k
14.2G 5816k 1238M  161M| 94   1   6   0   0   0|  90M  224k
14.2G 5816k 1234M  165M| 99   1   0   0   0   0|  65M  248k
14.2G 5824k 1241M  157M| 94   0   6   0   0   0|  16M  184k
14.2G 5824k 1241M  157M|100   0   0   0   0   0|  72k    0 
14.2G 5824k 1241M  157M|100   0   0   0   0   0|  80k    0 
14.2G 5824k 1241M  157M|100   0   0   0   0   0|  24k    0 
14.2G 5824k 1241M  157M| 94   0   6   0   0   0|  20k    0 
14.2G 5832k 1241M  157M|100   0   0   0   0   0| 212k   88k
14.2G 5832k 1241M  156M| 93   0   7   0   0   0|  40k    0 
14.2G 5832k 1241M  156M|100   0   0   0   0   0|  28k    0 
14.2G 5832k 1241M  156M| 97   0   3   0   0   0|  96k    0 
14.2G 5832k 1241M  156M| 97   0   3   0   0   0|  64k    0 
14.2G 5840k 1241M  156M|100   0   0   0   0   0|  48k  124k
14.2G 5840k 1241M  156M| 93   0   7   0   0   0|  56k    0 
14.2G 5840k 1238M  159M|100   0   0   0   0   0|  31M   64k
14.2G 5840k 1236M  162M| 94   0   6   0   0   0|  32M  168k
14.2G 5840k 1233M  165M|100   0   0   0   0   0|  30M  240k
14.2G 5848k 1234M  162M| 93   0   7   0   0   0|  40M  364k
14.2G 5848k 1233M  164M| 99   1   0   0   0   0|  35M  560k
14.2G 5848k 1231M  166M| 94   0   6   0   0   0|  32M  496k
14.2G 5848k 1231M  168M|100   0   0   0   0   0|  36M  752k
14.2G 5848k 1246M  153M| 94   0   6   0   0   0|  30M    0 
14.2G 5856k 1242M  158M|100   0   0   0   0   0|  28M  648k
14.2G 5856k 1242M  157M| 94   0   6   0   0   0| 468k    0 
14.2G 5856k 1242M  156M| 99   0   1   0   0   0| 476k    0 
14.2G 5856k 1239M  160M| 94   0   6   0   0   0|  30M  308k
14.2G 5856k 1231M  169M| 93   1   6   0   0   0|  94M  612k
14.2G 5860k 1247M  153M| 99   1   0   0   0   0| 144M 1896k
14.2G 5860k 1246M  155M| 93   1   6   0   0   0| 123M  588k
14.2G 5852k 1235M  166M| 99   1   0   0   0   0| 145M 1004k
14.2G 5852k 1236M  168M| 93   1   6   0   0   0| 112M 1564k
14.2G 5848k 1247M  157M| 92   1   6   0   0   0| 131M  724k
14.2G 5852k 1245M  159M| 99   1   0   0   0   0| 143M  944k
14.2G 5848k 1253M  152M| 93   0   6   0   0   0| 127M 1364k
14.2G 5848k 1243M  161M| 93   1   6   0   0   0|  89M  676k
14.2G 5848k 1237M  166M|100   0   0   0   0   0|  27M  184k
14.2G 5848k 1237M  165M|100   0   0   0   0   0| 832k    0 
14.2G 5856k 1246M  156M| 93   0   6   0   0   0|  18M  100k
14.2G 5856k 1241M  159M| 99   1   0   0   0   0|  66M  256k
14.2G 5856k 1237M  163M| 96   1   3   0   0   0|  27M  132k
14.3G 5852k 1201M  160M| 95   1   3   1   0   0|  40M  280k
14.3G 5848k 1193M  169M| 94   1   5   0   0   0|  90M  376k
14.3G 5852k 1189M  169M| 97   1   2   0   0   0| 100M  496k
14.3G 5852k 1193M  166M| 95   1   4   0   0   0|  78M  228k
14.3G 5848k 1203M  155M| 97   1   2   0   0   0| 126M  484k
14.3G 5840k 1180M  179M| 95   1   4   0   0   0|  95M  892k
14.3G 5836k 1177M  181M| 99   1   0   0   0   0| 100M  276k
14.3G 5840k 1188M  171M| 94   1   6   0   0   0|  94M  120k
14.3G 5836k 1184M  176M|100   0   0   0   0   0|  60M   48k
14.3G 5836k 1195M  165M| 94   0   6   0   0   0|  22M    0 
14.3G 5836k 1195M  164M|100   0   0   0   0   0|  40k    0 
14.3G 5836k 1195M  164M|100   0   0   0   0   0|  84k    0 
14.3G 5844k 1195M  164M| 94   0   6   0   0   0| 484k   12k
14.3G 5844k 1195M  164M|100   0   0   0   0   0|  32k   56k
14.3G 5844k 1195M  164M| 94   0   6   0   0   0|  56k    0 
14.3G 5844k 1195M  163M|100   0   0   0   0   0|  64k    0 
14.3G 5844k 1195M  163M| 96   0   4   0   0   0|  32k    0 
14.3G 5852k 1205M  153M| 98   0   2   0   0   0|  20M   12k
14.3G 5852k 1205M  152M|100   0   0   0   0   0|  36M  208k
14.3G 5852k 1207M  150M| 93   0   7   0   0   0|  39M  144k
14.3G 5852k 1203M  154M|100   0   0   0   0   0|  34M   16k
14.3G 5852k 1201M  156M| 94   0   6   0   0   0|  31M   20k
14.3G 5856k 1183M  175M|100   0   0   0   0   0|  34M  156k
14.3G 5856k 1198M  159M| 94   0   6   0   0   0|  31M  140k
14.3G 5856k 1198M  159M|100   0   0   0   0   0|  36M   32k
14.3G 5856k 1197M  160M| 94   0   6   0   0   0|  32M   44k
14.3G 5856k 1198M  159M|100   0   0   0   0   0|1836k    0 
14.3G 5864k 1198M  159M| 93   0   6   0   0   0|  32k   32k
14.3G 5864k 1198M  159M|100   0   0   0   0   0|  68k   52k
14.3G 5864k 1198M  159M| 94   0   6   0   0   0|  32k    0 
14.3G 5860k 1189M  169M| 94   0   6   0   0   0|  52M   96k
14.3G 5856k 1194M  164M| 99   1   0   0   0   0| 117M  120k
14.3G 5856k 1203M  154M| 93   1   6   0   0   0| 124M   56k
14.3G 5860k 1199M  157M| 99   1   0   0   0   0| 132M  192k
14.3G 5856k 1189M  165M| 93   1   6   0   0   0| 122M  216k
14.3G 5852k 1180M  175M| 99   1   0   0   0   0| 157M  264k
14.3G 5852k 1192M  162M| 93   1   6   0   0   0| 130M   12k
14.3G 5852k 1202M  153M| 94   1   6   0   0   0| 124M  176k
14.3G 5860k 1175M  179M| 93   1   6   0   0   0| 122M  212k
14.3G 5860k 1174M  180M| 99   1   1   0   0   0|  70M  172k
14.3G 5860k 1180M  174M| 94   0   6   0   0   0|  10M    0 
14.3G 5860k 1184M  170M|100   0   0   0   0   0|9324k    0 
14.3G 5860k 1200M  154M| 94   0   6   0   0   0|  32M    0 
14.3G 5868k 1185M  168M| 99   1   0   0   0   0|  41M  124k
14.3G 5868k 1170M  183M| 93   1   6   0   0   0|  75M  256k
14.3G 5872k 1171M  183M| 99   1   0   0   0   0| 108M  272k
14.3G 5872k 1184M  169M| 93   1   6   0   0   0|  95M  204k
14.3G 5872k 1184M  169M| 99   1   0   0   0   0| 104M  476k
14.3G 5880k 1195M  158M| 94   1   6   0   0   0|  92M  336k
14.3G 5880k 1193M  160M| 99   1   0   0   0   0| 101M  176k
14.3G 5880k 1199M  153M| 94   1   6   0   0   0|  81M  132k
14.3G 5880k 1198M  154M| 99   1   0   0   0   0|  68M  140k
14.3G 5880k 1192M  160M| 98   0   2   0   0   0|  57M  284k
14.3G 5888k 1193M  158M| 96   0   4   0   0   0|4152k   44k
14.3G 5888k 1194M  158M|100   0   0   0   0   0|  80k    0 
14.3G 5888k 1194M  158M| 94   0   6   0   0   0|  40k    0 
14.3G 5888k 1194M  158M|100   0   0   0   0   0|  56k    0 
14.3G 5888k 1194M  158M| 94   0   6   0   0   0|  40k    0 
14.3G 5896k 1195M  157M|100   0   0   0   0   0|2336k   20k
14.3G 5896k 1194M  157M|100   0   0   0   0   0|  34M   80k
14.3G 5896k 1198M  152M| 93   0   6   0   0   0|  41M   84k
14.3G 5896k 1198M  152M|100   1   0   0   0   0|  35M   44k
14.3G 5896k 1195M  154M| 93   0   7   0   0   0|  31M   16k
14.3G 5908k 1178M  169M| 99   1   0   0   0   0|  35M  252k
14.3G 5908k 1196M  153M|100   0   0   0   0   0|  36M    0 
14.3G 5908k 1195M  154M| 94   0   6   0   0   0|  32M   48k
14.3G 5908k 1194M  154M| 99   0   0   0   0   0|  34M   48k
14.3G 5908k 1187M  163M| 93   0   6   0   0   0|  18M   60k
14.3G 5916k 1187M  162M| 94   0   6   0   0   0|  44k   12k
14.3G 5916k 1187M  162M|100   0   0   0   0   0|  56k    0 
14.3G 5916k 1187M  162M| 94   0   6   0   0   0|  64k    0 
14.3G 5916k 1187M  162M|100   0   0   0   0   0| 164k    0 
14.3G 5916k 1187M  162M| 93   0   7   0   0   0|  60k    0 
14.3G 5924k 1181M  167M|100   0   0   0   0   0|  59M  124k
14.3G 5924k 1181M  167M| 93   1   6   0   0   0| 104M  252k
14.3G 5924k 1166M  181M| 97   1   2   0   0   0| 145M  248k
14.3G 5924k 1194M  154M| 95   1   4   0   0   0| 125M  120k
14.3G 5896k 1179M  168M| 93   1   6   0   0   0| 143M  296k
14.3G 5904k 1190M  156M| 99   1   0   0   0   0| 144M  244k
14.3G 5904k 1179M  167M| 93   1   6   0   0   0| 117M  260k
14.3G 5904k 1189M  157M| 92   1   6   0   0   0| 123M  328k
14.3G 5904k 1164M  182M| 99   1   0   0   0   0| 125M 1032k
14.3G 5904k 1176M  169M| 93   0   7   0   0   0|  58M  144k
14.3G 5916k 1182M  164M|100   0   0   0   0   0|  13M  284k
14.3G 5916k 1163M  183M| 94   1   6   0   0   0|  30M   76k
14.3G 5916k 1179M  166M| 96   0   4   0   0   0|  32M    0 
14.3G 5916k 1179M  166M| 97   0   3   0   0   0|  36M   92k
14.3G 5916k 1172M  173M| 93   1   6   0   0   0|  89M  332k
14.3G 5924k 1161M  183M| 99   1   0   0   0   0| 117M  344k
14.3G 5924k 1187M  157M| 93   1   6   0   0   0|  88M   24k
14.3G 5924k 1190M  154M| 99   1   0   0   0   0| 108M  188k
14.3G 5924k 1187M  157M| 96   1   3   0   0   0|  97M  132k
14.3G 5924k 1176M  168M| 96   1   2   0   0   0|  90M  376k
14.3G 5932k 1175M  168M| 99   1   0   0   0   0|  68M  164k
14.3G 5932k 1190M  153M| 93   0   6   0   0   0|  65M   48k
14.3G 5932k 1171M  173M|100   0   0   0   0   0|  31M  236k
14.3G 5932k 1171M  173M| 94   0   6   0   0   0|  88k    0 
14.3G 5932k 1171M  172M|100   0   0   0   0   0|  40k    0 
14.3G 5940k 1171M  172M| 94   0   6   0   0   0|  28k   20k
14.3G 5940k 1171M  172M|100   0   0   0   0   0|  92k    0 
14.3G 5940k 1190M  152M|100   0   0   0   0   0|  39M    0 
14.3G 5940k 1188M  155M| 93   0   6   0   0   0|  30M   16k
14.3G 5936k 1171M  173M| 99   0   0   0   0   0|  35M  164k
14.3G 5944k 1187M  156M| 93   0   6   0   0   0|  32M   20k
14.3G 5940k 1171M  173M| 99   1   0   0   0   0|  36M  128k
14.3G 5940k 1186M  157M| 98   0   2   0   0   0|  31M    0 
14.3G 5940k 1185M  155M| 95   0   4   0   0   0|  34M   40k
14.3G 5940k 1186M  155M|100   0   0   0   0   0|  36M   56k
14.3G 5948k 1179M  162M| 93   0   7   0   0   0|  21M   64k
14.3G 5948k 1179M  161M|100   0   0   0   0   0|  48k    0 
14.3G 5948k 1179M  161M| 94   0   6   0   0   0|  32k    0 
14.3G 5948k 1179M  161M|100   0   0   0   0   0| 168k    0 
14.3G 5948k 1179M  161M| 94   0   6   0   0   0|  44k    0 
14.3G 5956k 1179M  161M|100   0   0   0   0   0|  52k   16k
14.3G 5956k 1179M  161M| 94   0   6   0   0   0|  84k  128k
14.3G 5956k 1179M  161M|100   0   0   0   0   0|  36k    0 
14.3G 5956k 1182M  157M| 93   0   6   0   0   0|  41M   12k
14.3G 5952k 1178M  163M| 93   1   6   0   0   0|  94M  140k
14.3G 5960k 1174M  166M| 99   1   0   0   0   0| 130M  448k
14.3G 5960k 1166M  173M| 93   1   6   0   0   0| 122M  408k
14.3G 5960k 1175M  164M| 99   1   0   0   0   0| 155M  192k
14.3G 5956k 1176M  164M| 93   1   6   0   0   0| 122M  192k
14.3G 5952k 1185M  155M| 92   1   7   0   0   0| 122M  300k
14.3G 5960k 1176M  165M| 98   2   0   0   0   0| 136M  352k
14.3G 5956k 1176M  164M| 93   1   6   0   0   0| 137M  264k
14.3G 5956k 1186M  155M| 93   1   7   0   0   0|  88M  132k
14.3G 5956k 1188M  151M|100   1   0   0   0   0|  41M   52k
14.3G 5956k 1186M  153M| 93   1   6   0   0   0|  29M   48k
14.3G 5964k 1173M  167M|100   0   0   0   0   0|  42M  228k
14.3G 5964k 1170M  169M| 93   0   6   0   0   0|  29M   12k
14.3G 5964k 1180M  158M| 99   1   0   0   0   0|  89M  128k
14.3G 5964k 1172M  166M| 93   0   7   0   0   0|  85M  308k
14.3G 5964k 1156M  183M| 99   1   0   0   0   0| 105M  500k
14.3G 5972k 1186M  154M| 94   1   6   0   0   0|  95M   32k
14.3G 5972k 1169M  172M| 99   1   0   0   0   0| 101M  404k
14.3G 5972k 1188M  152M| 93   1   7   0   0   0|  74M 4096B
14.3G 5972k 1168M  173M| 99   1   0   0   0   0|  62M  220k
14.3G 5972k 1169M  171M| 93   1   6   0   0   0|  72M  180k
14.3G 5984k 1172M  169M| 99   0   0   0   0   0|  71M  216k
14.3G 5984k 1179M  161M| 94   0   6   0   0   0|  14M    0 
14.3G 5984k 1179M  161M| 99   0   1   0   0   0|  48k    0 
14.3G 5984k 1179M  161M|100   0   0   0   0   0| 348k    0 
14.3G 5984k 1157M  183M| 94   1   6   0   0   0|  24M  132k
14.3G 5992k 1175M  165M|100   0   0   0   0   0|  36M   16k
14.3G 5992k 1175M  161M| 93   0   6   0   0   0|  37M  144k
14.3G 5992k 1175M  160M|100   0   0   0   0   0|  35M   72k
14.3G 5992k 1176M  159M|100   0   0   0   0   0|  36M   84k
14.3G 5992k 1175M  161M| 94   0   6   0   0   0|  31M  160k
14.3G 6000k 1176M  160M| 99   0   0   0   0   0|  35M   56k
14.3G 6000k 1177M  158M| 95   1   5   0   0   0|  37M  152k
14.3G 6000k 1174M  161M| 99   0   1   0   0   0|  27M  100k
14.3G 6000k 1174M  161M|100   0   0   0   0   0| 124k    0 
14.3G 6000k 1174M  161M| 94   0   6   0   0   0|  24k    0 
14.3G 6008k 1174M  161M|100   0   0   0   0   0|  88k   56k
14.3G 6008k 1174M  161M| 94   0   6   0   0   0|  68k    0 
14.3G 6008k 1174M  161M|100   0   0   0   0   0|  56k   48k
14.3G 6008k 1174M  161M| 94   0   6   0   0   0|  72k    0 
14.3G 6008k 1174M  161M| 94   0   6   0   0   0|  40k    0 
14.3G 6016k 1174M  161M|100   0   0   0   0   0|  80k   16k
14.3G 6016k 1169M  167M| 94   1   6   0   0   0|  24M  124k
14.3G 6012k 1162M  174M| 99   1   0   0   0   0|  87M  248k
14.3G 6012k 1182M  154M| 92   1   7   0   0   0| 142M  260k
14.3G 6012k 1177M  159M| 99   1   0   0   0   0| 160M  284k
14.3G 6020k 1182M  154M| 93   1   6   0   0   0| 117M  212k
14.3G 6020k 1164M  173M| 93   1   6   0   0   0| 127M  280k
14.3G 6020k 1157M  181M| 99   1   0   0   0   0| 121M  344k
14.3G 6020k 1158M  181M| 93   1   6   0   0   0| 138M  460k
14.3G 6020k 1186M  153M| 93   1   6   0   0   0| 123M  116k
14.3G 6028k 1181M  158M| 94   1   5   0   0   0|  92M  292k
14.3G 6028k 1171M  168M| 98   1   2   0   0   0|  81M  244k
14.3G 6028k 1171M  167M| 98   0   2   0   0   0|  35M   72k
14.3G 6028k 1187M  150M| 95   0   4   0   0   0|  32M    0 
14.3G 6028k 1173M  165M| 94   0   6   0   0   0|  40M  164k
14.3G 6036k 1175M  164M| 99   1   0   0   0   0| 104M  260k
14.3G 6036k 1188M  151M| 93   1   6   0   0   0|  94M  200k
14.3G 6036k 1171M  168M| 99   1   0   0   0   0| 103M  404k
14.3G 6036k 1182M  156M| 93   1   6   0   0   0|  91M   36k
14.3G 6032k 1173M  166M| 99   1   0   0   0   0|  84M  168k
14.3G 6040k 1184M  154M| 93   1   6   0   0   0|  56M  116k
14.3G 6040k 1186M  153M|100   0   0   0   0   0|  70M  200k
14.3G 6040k 1170M  167M| 92   1   7   0   0   0|  69M  412k
14.3G 7252k 1176M  159M| 99   1   0   0   0   0|  45M 8192B
14.3G 7252k 1183M  153M|100   0   0   0   0   0|  13M    0 
14.3G 7260k 1182M  153M| 93   0   7   0   0   0|  31M  356k
14.3G 7256k 1183M  152M|100   0   0   0   0   0|  36M  196k
14.3G 7232k 1164M  172M| 93   0   6   0   0   0|  28M  208k
14.3G 7232k 1182M  153M|100   0   0   0   0   0|  36M    0 
14.3G 7208k 1163M  173M| 94   0   6   0   0   0|  29M  168k
14.3G 7216k 1180M  155M|100   0   0   0   0   0|  35M   24k
14.3G 7192k 1167M  169M|100   0   0   0   0   0|  41M  120k
14.3G 7192k 1183M  153M| 93   0   6   0   0   0|  29M  204k
14.3G 7188k 1172M  164M|100   0   0   0   0   0|  14M  212k
14.3G 7188k 1172M  163M| 98   0   2   0   0   0|  84k    0 
14.3G 7196k 1172M  163M| 96   0   4   0   0   0|  36k   52k
14.3G 7196k 1172M  163M|100   0   0   0   0   0|  24k    0 
14.3G 7196k 1172M  161M| 94   0   6   0   0   0|1836k    0 
14.3G 7196k 1172M  161M|100   0   0   0   0   0|  48k    0 
14.3G 7196k 1172M  161M| 94   0   6   0   0   0|  52k    0 
14.3G 7204k 1172M  161M| 94   0   6   0   0   0|  92k   24k
14.3G 7204k 1172M  161M|100   0   0   0   0   0|  56k    0 
14.3G 7204k 1172M  161M| 94   0   6   0   0   0|  28k    0 
14.3G 7200k 1179M  154M| 99   0   0   0   0   0|  48M   60k
14.3G 7172k 1175M  158M| 93   1   6   0   0   0|  93M  236k
14.3G 7144k 1169M  164M| 93   1   6   0   0   0| 124M  296k
14.3G 7108k 1172M  161M| 99   1   0   0   0   0| 139M  304k
14.3G 7048k 1151M  183M| 92   1   6   0   0   0| 127M  240k
14.3G 7020k 1171M  163M| 97   1   2   0   0   0| 138M  124k
14.3G 7004k 1166M  168M| 94   1   5   0   0   0| 127M  288k
14.3G 7012k 1178M  157M| 92   1   7   0   0   0| 125M  196k
14.3G 7012k 1169M  166M| 95   1   5   0   0   0| 113M  144k
14.3G 7008k 1179M  155M| 97   1   2   0   0   0| 155M  200k
14.3G 7004k 1177M  158M| 92   1   7   0   0   0|  63M   96k
14.3G 7000k 1162M  172M|100   0   0   0   0   0|  38M   96k
14.3G 7008k 1178M  157M| 94   0   6   0   0   0|  31M   16k
14.3G 7008k 1174M  161M| 99   1   0   0   0   0|  59M   28k
14.3G 7008k 1183M  151M| 94   1   6   0   0   0|  87M  628k
14.3G 7008k 1185M  156M| 99   1   0   0   0   0| 104M 7744k
14.3G 7008k 1181M  164M| 93   1   6   0   0   0|  93M 1860k
14.3G 7012k 1177M  167M| 98   1   0   0   0   0|  95M  660k
14.3G 7008k 1178M  167M| 94   0   6   0   0   0|  69M  176k
14.3G 7008k 1178M  167M| 98   1   2   0   0   0|  67M  136k
14.3G 7008k 1177M  169M| 95   1   4   0   0   0|  66M 1052k
14.3G 7008k 1190M  155M| 92   1   7   0   0   0|  60M  416k
14.3G 7016k 1190M  157M|100   0   0   0   0   0|  67M 1612k
14.3G 7016k 1193M  153M|100   0   0   0   0   0|  40M   84k
14.3G 7016k 1191M  156M| 94   0   6   0   0   0|  30M   72k
14.3G 7016k 1193M  154M|100   0   0   0   0   0|  37M  284k
14.3G 7016k 1193M  155M|100   0   0   0   0   0|  33M  360k
14.3G 7020k 1171M  177M| 94   0   6   0   0   0|  24M 1808k
14.3G 7020k 1196M  152M|100   0   0   0   0   0|  50M    0 
14.3G 7020k 1193M  156M| 94   0   6   0   0   0|  28M  296k
14.3G 7020k 1192M  157M|100   0   0   0   0   0|  32M  400k
14.3G 7020k 1192M  157M|100   0   0   0   0   0|  68k    0 
14.3G 7028k 1192M  157M| 94   0   6   0   0   0| 168k   48k
14.3G 7028k 1192M  156M|100   0   0   0   0   0| 108k    0 
14.3G 7028k 1192M  156M| 94   0   6   0   0   0|  80k    0 
