[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
15.1G 6552k 92.3M  403M|  1  92   7   0   0   0|  58M   32k
15.1G 6552k 92.3M  403M|  1  99   0   0   0   0|  34M    0 
15.1G 6552k 92.3M  403M|  0  93   7   0   0   0|  17M    0 
15.1G 6560k 92.3M  403M|  0  99   1   0   0   0|  48M   60k
15.1G 6560k 92.3M  403M|  0  91   8   0   0   0|  24M    0 
15.1G 6568k 92.3M  403M|  0  99   1   0   0   0|  36M   56k
15.1G 6568k 92.3M  403M|  0  91   8   0   0   0|  36M    0 
15.1G 6568k 92.3M  403M|  1  92   7   0   0   0|  60M    0 
15.1G 6568k 92.3M  403M|  1  98   0   0   0   0|  45M   72k
15.1G 6568k 92.3M  403M|  1  92   7   0   0   0|  28M   64k
15.1G 6576k 92.3M  403M|  1  92   7   0   0   0|  42M   84k
15.1G 6576k 92.3M  403M|  0  99   0   0   0   0|  52M    0 
15.1G 6576k 92.3M  403M|  1  93   7   0   0   0|  70M    0 
15.1G 6576k 92.3M  403M|  0  99   0   0   0   0|  66M   60k
15.1G 6584k 92.3M  403M|  0  93   7   0   0   0|  59M   24k
15.1G 6592k 92.3M  403M|  1  91   8   0   0   0| 128M   56k
15.1G 6592k 92.3M  403M|  2  98   1   0   0   0| 185M    0 
15.1G 6592k 92.4M  403M|  0  92   7   0   0   0| 115M  456k
15.1G 6592k 92.4M  403M|  1  95   4   0   0   0| 146M    0 
15.1G 6592k 92.4M  403M|  0  94   6   0   0   0| 119M    0 
15.1G 6600k 92.4M  403M|  1  96   4   0   0   0| 138M   32k
15.1G 6600k 92.4M  403M|  1  94   5   0   0   0| 113M    0 
15.1G 6608k 92.4M  403M|  1  92   7   0   0   0| 119M   24k
15.1G 6608k 92.4M  403M|  1  98   1   0   0   0| 136M    0 
15.1G 6608k 92.4M  403M|  1  92   7   0   0   0|  67M  116k
15.1G 6616k 92.4M  403M|  1  99   0   0   0   0|  48k   44k
15.1G 6616k 92.4M  403M|  1  92   7   0   0   0| 281k    0 
15.1G 6616k 92.4M  403M|  0 100   0   0   0   0| 494k    0 
15.1G 6616k 92.4M  403M|  1  92   7   0   0   0|  64k    0 
15.1G 6624k 92.4M  403M|  0  99   0   0   0   0| 201k  112k
15.1G 6632k 92.4M  403M|  0  92   7   0   0   0|6123k   36k
15.1G 6632k 92.4M  403M|  1  99   1   0   0   0|  34M    0 
15.1G 6632k 92.4M  403M|  1  91   8   0   0   0|  31M    0 
15.1G 6632k 92.4M  403M|  1  98   1   0   0   0|  40M  320k
15.1G 6632k 92.4M  403M|  0  93   7   0   0   0|  24M   32k
15.1G 6640k 92.4M  403M|  0  99   1   0   0   0|  37M   76k
15.1G 6640k 92.4M  403M|  0  93   7   0   0   0|  51M    0 
15.1G 6640k 92.4M  403M|  0  99   1   0   0   0|  67M    0 
15.1G 6648k 92.4M  403M|  0  93   7   0   0   0|  59M   24k
15.1G 6648k 92.4M  403M|  1  98   1   0   0   0|  53M  164k
15.1G 6656k 92.4M  403M|  1  92   7   0   0   0|  23M   92k
15.1G 6656k 92.4M  403M|  1  99   0   0   0   0|  36M    0 
15.1G 6656k 92.4M  403M|  0  93   7   0   0   0|  28M    0 
15.1G 6656k 92.4M  403M|  0  93   7   0   0   0|  34M    0 
15.1G 6664k 92.4M  403M|  0  99   1   0   0   0|  69M  456k
15.1G 6672k 92.4M  403M|  0  93   7   0   0   0|  32M   72k
15.1G 6672k 92.4M  403M|  0  99   0   0   0   0|  33M    0 
15.1G 6672k 92.4M  403M|  1  92   7   0   0   0|  30M    0 
15.1G 6672k 92.4M  403M|  1  91   7   0   0   0|  44M    0 
15.1G 6680k 92.4M  403M|  0  99   0   0   0   0|  57M  112k
15.1G 6688k 92.4M  403M|  0  90  10   0   0   0|  47M   32k
15.1G 6688k 92.4M  403M|  1  97   3   0   0   0|  66M    0 
15.1G 6688k 92.5M  403M|  0  94   6   0   0   0|  44M    0 
15.1G 6688k 92.5M  403M|  0  92   7   0   0   0|  27M    0 
15.1G 6688k 92.5M  403M|  1  98   1   0   0   0| 153M    0 
15.1G 6704k 92.5M  403M|  1  90   9   0   0   0| 112M   56k
15.1G 6704k 92.5M  403M|  1  97   2   0   0   0| 141M    0 
15.1G 6704k 92.5M  403M|  1  91   8   0   0   0| 153M    0 
15.1G 6704k 92.5M  403M|  1  94   5   0   0   0| 114M    0 
15.1G 6704k 92.5M  403M|  1  96   4   0   0   0| 142M    0 
15.1G 6712k 92.5M  403M|  1  93   6   0   0   0|  97M  136k
15.1G 6712k 92.5M  403M|  1  97   2   0   0   0| 132M    0 
15.1G 6712k 92.5M  403M|  1  92   7   0   0   0| 116M    0 
15.1G 6712k 92.5M  403M|  1  98   1   0   0   0|  73M    0 
15.1G 6712k 92.5M  403M|  1  92   7   0   0   0| 155k    0 
15.1G 6728k 92.5M  403M|  1  98   1   0   0   0|3330k  184k
15.1G 6728k 92.5M  403M|  1  92   7   0   0   0| 177k  304k
15.1G 6728k 92.5M  403M|  0  99   1   0   0   0| 161k    0 
15.1G 6728k 92.5M  403M|  1  91   9   0   0   0| 200k    0 
15.1G 6728k 92.5M  403M|  0  99   0   0   0   0|  29M    0 
15.1G 6736k 92.5M  403M|  1  93   7   0   0   0|  30M  156k
15.1G 6744k 92.5M  403M|  1  97   1   0   0   0|  24M   24k
15.1G 6744k 92.5M  403M|  0  92   8   0   0   0|  39M    0 
15.1G 6744k 92.5M  403M|  0  99   1   0   0   0|  47M    0 
15.1G 6744k 92.5M  403M|  1  93   7   0   0   0|  62M    0 
15.1G 6752k 92.5M  403M|  0  99   0   0   0   0|  69M  124k
15.1G 6752k 92.5M  403M|  0  92   8   0   0   0|  64M    0 
15.1G 6752k 92.5M  403M|  1  96   4   0   0   0|  52M  368k
15.1G 6752k 92.5M  403M|  1  94   5   0   0   0|  30M    0 
15.1G 6752k 92.5M  403M|  1  96   3   0   0   0|  32M    0 
15.1G 6760k 92.5M  403M|  1  94   5   0   0   0|  31M   96k
15.1G 6760k 92.5M  403M|  1  92   8   0   0   0|  46M    0 
15.1G 6768k 92.5M  403M|  0  99   1   0   0   0|  48M   24k
15.1G 6768k 92.5M  403M|  0  93   7   0   0   0|  32M    0 
15.1G 6768k 92.5M  403M|  1  99   1   0   0   0|  22M    0 
15.1G 6776k 92.5M  403M|  1  92   7   0   0   0|  35M   56k
15.1G 6776k 92.5M  403M|  0  99   1   0   0   0|  35M    0 
15.1G 6776k 92.5M  403M|  1  92   7   0   0   0|  46M   88k
15.1G 6776k 92.5M  403M|  1  92   7   0   0   0|  63M    0 
15.1G 6776k 92.6M  403M|  0  99   0   0   0   0|  66M    0 
15.1G 6784k 92.6M  403M|  0  93   7   0   0   0|  31M   32k
15.1G 6784k 92.6M  403M|  1  92   7   0   0   0|  14M    0 
15.1G 6784k 92.6M  403M|  0  99   0   0   0   0|  59M    0 
15.1G 6792k 92.6M  403M|  1  92   7   0   0   0|  86M   24k
15.1G 6792k 92.6M  403M|  1  99   0   0   0   0| 152M    0 
15.1G 6800k 92.6M  403M|  1  89  10   0   0   0| 147M  160k
15.1G 6800k 92.6M  403M|  1  95   3   0   0   0| 148M    0 
15.1G 6800k 92.6M  403M|  1  94   5   0   0   0| 111M  112k
15.1G 6800k 92.6M  403M|  0  97   3   0   0   0| 113M    0 
15.1G 6800k 92.6M  403M|  1  95   5   0   0   0| 118M    0 
15.1G 6808k 92.6M  403M|  1  93   7   0   0   0| 123M  104k
15.1G 6808k 92.6M  403M|  1  99   1   0   0   0| 131M    0 
15.1G 6816k 92.6M  403M|  1  92   7   0   0   0|  68M  216k
15.1G 6816k 92.6M  403M|  1  99   0   0   0   0| 241k    0 
15.1G 6816k 92.6M  403M|  1  92   7   0   0   0|  82k    0 
15.1G 6824k 92.6M  403M|  0  99   0   0   0   0|   0    84k
15.1G 6824k 92.6M  403M|  1  91   8   0   0   0|8574k   80k
15.1G 6824k 92.6M  403M|  0  99   1   0   0   0|  34M    0 
15.1G 6832k 92.6M  403M|  1  92   7   0   0   0|  30M   24k
15.1G 6832k 92.6M  403M|  0  98   1   0   0   0|  42M    0 
15.1G 6840k 92.6M  403M|  1  92   7   0   0   0|  24M  100k
15.1G 6840k 92.6M  402M|  2  97   1   0   0   0|  37M  424k
15.1G 6840k 92.6M  402M|  1  93   7   0   0   0|  61M    0 
15.1G 6840k 92.6M  402M|  1  99   1   0   0   0|  68M    0 
15.1G 6840k 92.7M  402M|  0  93   7   0   0   0|  60M    0 
15.1G 6848k 92.7M  402M|  0  97   3   0   0   0|  46M   32k
15.1G 6856k 92.7M  402M|  0  95   5   0   0   0|  28M   72k
15.1G 6856k 92.7M  402M|  1  92   8   0   0   0|  28M   88k
15.1G 6856k 92.7M  402M|  0  99   1   0   0   0|  48M    0 
15.1G 6856k 92.7M  402M|  1  92   7   0   0   0|  62M    0 
15.1G 6864k 92.7M  402M|  1  99   0   0   0   0|  58M   44k
15.1G 6864k 92.7M  402M|  1  92   8   0   0   0|  18M    0 
15.1G 6872k 92.7M  402M|  1  99   0   0   0   0|  48M   24k
15.1G 6872k 92.7M  402M|  0  93   7   0   0   0|  24M   72k
15.1G 6872k 92.7M  402M|  1  99   1   0   0   0|  36M    0 
15.1G 6880k 92.7M  402M|  0  92   8   0   0   0|  46M   32k
15.1G 6880k 92.7M  402M|  1  92   7   0   0   0|  57M    0 
15.1G 6880k 92.7M  402M|  2  98   1   0   0   0|  44M    0 
15.1G 6888k 92.7M  402M|  1  93   7   0   0   0|  28M   24k
15.1G 6888k 92.7M  402M|  1  95   4   0   0   0|  33M    0 
15.1G 6896k 92.7M  402M|  0  95   5   0   0   0|  31M   32k
15.1G 6896k 92.7M  402M|  0  92   8   0   0   0|  46M  148k
15.1G 6896k 92.7M  402M|  0  99   1   0   0   0| 115M    0 
15.1G 6896k 92.7M  402M|  1  92   7   0   0   0| 143M   88k
15.1G 6896k 92.7M  402M|  1  96   4   0   0   0| 144M    0 
15.1G 6904k 92.7M  402M|  1  94   5   0   0   0| 113M   44k
15.1G 6904k 92.7M  402M|  1  96   4   0   0   0| 114M   76k
15.1G 6904k 92.7M  402M|  1  95   5   0   0   0| 128M    0 
15.1G 6912k 92.7M  402M|  0  92   7   0   0   0| 116M   24k
15.1G 6912k 92.7M  402M|  1  99   0   0   0   0| 137M  512k
15.1G 6920k 92.7M  402M|  0  92   7   0   0   0|  96M   84k
15.1G 6920k 92.7M  402M|  0  99   1   0   0   0|  55M   12k
15.1G 6920k 92.7M  402M|  1  90  10   0   0   0| 162k    0 
15.1G 6920k 92.7M  402M|  1  98   1   0   0   0| 284k    0 
15.1G 6928k 92.7M  402M|  1  91   8   0   0   0| 344k   24k
15.1G 6936k 92.7M  402M|  0  97   3   0   0   0|  16M  124k
15.1G 6936k 92.7M  402M|  0  96   4   0   0   0|  34M    0 
15.1G 6936k 92.7M  402M|  1  95   4   0   0   0|  41M   56k
15.1G 6936k 92.7M  402M|  1  94   6   0   0   0|  33M    0 
15.1G 6936k 92.7M  402M|  0  93   7   0   0   0|  62M    0 
15.1G 6944k 92.7M  402M|  1  99   0   0   0   0|  61M   48k
15.1G 6952k 92.7M  402M|  2  90   8   0   0   0|  58M   24k
15.1G 6952k 92.8M  402M|  0  99   1   0   0   0|  67M    0 
15.1G 6952k 92.8M  402M|  1  93   7   0   0   0|  57M  192k
15.1G 6952k 92.8M  402M|  0 100   0   0   0   0|  44M    0 
15.1G 6960k 92.8M  402M|  1  92   7   0   0   0|  28M   32k
15.1G 6960k 92.8M  402M|  0  99   0   0   0   0|  51M    0 
15.1G 6960k 92.8M  402M|  0  93   7   0   0   0|  59M    0 
15.1G 6968k 92.8M  402M|  0  99   0   0   0   0|  37M   24k
15.1G 6968k 92.8M  402M|  1  92   7   0   0   0|  35M    0 
15.1G 6976k 92.8M  402M|  1  99   1   0   0   0|  36M   32k
15.1G 6976k 92.8M  402M|  1  92   8   0   0   0|  24M 8192B
15.1G 6976k 92.8M  402M|  0  96   4   0   0   0|  32M   32k
15.1G 6976k 92.8M  402M|  0  95   5   0   0   0|  45M   72k
15.1G 6976k 92.8M  402M|  1  91   9   0   0   0|  55M    0 
15.1G 6984k 92.8M  402M|  1  99   1   0   0   0|  45M   76k
15.1G 6984k 92.8M  402M|  1  93   7   0   0   0|  27M    0 
15.1G 6984k 92.8M  402M|  1  95   4   0   0   0|  40M  168k
15.1G 6992k 92.8M  402M|  1  94   5   0   0   0|  36M   24k
15.1G 6992k 92.8M  402M|  0  93   7   0   0   0|  60M    0 
15.1G 7000k 92.8M  402M|  0  99   1   0   0   0|  74M   80k
15.1G 7000k 92.8M  402M|  1  91   9   0   0   0|  71M    0 
15.1G 7000k 92.8M  402M|  1  97   3   0   0   0| 144M  568k
15.1G 7000k 92.8M  402M|  1  94   5   0   0   0| 122M    0 
15.1G 7000k 92.8M  402M|  1  96   3   0   0   0|  97M    0 
15.1G 7008k 92.8M  402M|  1  93   6   0   0   0| 134M   56k
15.1G 7008k 92.8M  402M|  1  91   9   0   0   0|  94M    0 
15.1G 7016k 92.8M  402M|  1  99   0   0   0   0| 134M   68k
15.1G 7016k 92.8M  402M|  0  92   7   0   0   0|  97M  104k
15.1G 7016k 92.8M  402M|  1  99   1   0   0   0| 103M    0 
15.1G 7024k 92.8M  402M|  1  92   7   0   0   0|  72M   44k
15.1G 7024k 92.8M  402M|  0  99   1   0   0   0|  12M    0 
15.1G 7024k 92.8M  402M|  1  92   8   0   0   0|  96k    0 
15.1G 7032k 92.8M  402M|  1  97   2   0   0   0| 162k   24k
15.1G 7032k 92.9M  402M|  1  93   7   0   0   0|  18M    0 
15.1G 7040k 92.9M  402M|  0  98   1   0   0   0|  28M  112k
15.1G 7040k 92.9M  402M|  1  92   7   0   0   0|  50M    0 
15.1G 7040k 92.9M  402M|  0  97   3   0   0   0|  54M    0 
15.1G 7040k 92.9M  402M|  1  95   5   0   0   0|  57M    0 
15.1G 7040k 92.9M  402M|  1  91   8   0   0   0|  57M    0 
15.1G 7056k 92.9M  402M|  1  98   1   0   0   0|  68M   56k
15.1G 7056k 92.9M  402M|  1  92   8   0   0   0|  59M    0 
15.1G 7056k 92.9M  402M|  1  99   0   0   0   0|  69M   80k
15.1G 7056k 92.9M  402M|  0  92   7   0   0   0|  37M 8192B
15.1G 7056k 92.9M  402M|  0  99   1   0   0   0|  43M    0 
15.1G 7064k 92.9M  402M|  1  92   7   0   0   0|  53M   32k
15.1G 7064k 92.9M  402M|  0 100   0   0   0   0|  35M    0 
15.1G 7072k 92.9M  402M|  0  91   9   0   0   0|  36M   24k
15.1G 7072k 92.9M  402M|  1  98   1   0   0   0|  32M   76k
15.1G 7072k 92.9M  402M|  1  91   8   0   0   0|  24M    0 
15.1G 7080k 92.9M  402M|  1  92   7   0   0   0|  30M  104k
15.1G 7080k 92.9M  402M|  0  99   0   0   0   0|  57M    0 
15.1G 7080k 92.9M  402M|  0  93   7   0   0   0|  57M 8192B
15.1G 7080k 92.9M  402M|  1  99   1   0   0   0|  52M  576k
15.1G 7080k 92.9M  402M|  1  92   8   0   0   0|  33M    0 
15.1G 7088k 92.9M  402M|  0  97   3   0   0   0|  31M   80k
15.1G 7088k 92.9M  402M|  1  93   6   0   0   0|  33M    0 
15.1G 7088k 92.9M  402M|  1  91   7   0   0   0|  54M    0 
15.1G 7096k 92.9M  402M|  1  98   1   0   0   0|  77M  184k
15.1G 7096k 92.9M  402M|  1  91   9   0   0   0|  46M    0 
15.1G 7104k 92.9M  402M|  1  98   2   0   0   0|  89M   48k
15.1G 7104k 92.9M  402M|  0  93   7   0   0   0|  84M    0 
15.1G 7104k 92.9M  402M|  1  94   5   0   0   0| 124M    0 
15.1G 7112k 92.9M  402M|  1  94   5   0   0   0| 126M  128k
15.1G 7112k 92.9M  402M|  1  91   8   0   0   0|  96M    0 
15.1G 7120k 92.9M  402M|  1  98   0   0   0   0| 140M   32k
15.1G 7120k 92.9M  402M|  0  93   7   0   0   0| 104M    0 
15.1G 7120k 92.9M  402M|  0  99   0   0   0   0| 102M    0 
15.1G 7120k 92.9M  402M|  0  93   7   0   0   0|  93M    0 
15.1G 7128k 92.9M  402M|  1  92   7   0   0   0|  54M   24k
15.1G 7136k 92.9M  402M|  0  99   1   0   0   0|9761k  152k
15.1G 7136k 92.9M  402M|  0  95   5   0   0   0|  11M   96k
15.1G 7136k 92.9M  402M|  1  96   3   0   0   0|  20M    0 
15.1G 7136k 92.9M  402M|  1  93   5   0   0   0|  22M   16k
15.1G 7136k 93.0M  402M|  1  95   5   0   0   0|  35M    0 
15.1G 7152k 92.9M  402M|  0  93   7   0   0   0|  59M   80k
15.1G 7152k 93.0M  402M|  0  99   1   0   0   0|  73M    0 
15.1G 7152k 93.0M  402M|  0  93   7   0   0   0|  47M  296k
15.1G 7152k 93.0M  402M|  1  99   0   0   0   0|  69M   44k
15.1G 7152k 93.0M  402M|  1  92   7   0   0   0|  56M    0 
15.1G 7160k 93.0M  402M|  1  98   1   0   0   0|  59M   68k
15.1G 7160k 93.0M  402M|  1  92   7   0   0   0|  42M    0 
15.1G 7168k 93.0M  402M|  0  99   1   0   0   0|  52M  408k
15.1G 7168k 93.0M  402M|  1  93   7   0   0   0|  58M    0 
15.1G 7168k 93.0M  402M|  1  99   1   0   0   0|  38M   72k
15.1G 7176k 93.0M  402M|  1  91   8   0   0   0|  23M   92k
15.1G 7176k 93.0M  402M|  0  99   0   0   0   0|  36M    0 
15.1G 7176k 93.0M  402M|  0  91   9   0   0   0|  28M    0 
15.1G 7184k 93.0M  402M|  1  98   1   0   0   0|  32M   24k
15.1G 7184k 93.0M  402M|  1  92   7   0   0   0|  30M  164k
15.1G 7192k 93.0M  402M|  1  96   2   0   0   0|  62M  500k
15.1G 7192k 93.0M  402M|  1  95   4   0   0   0|  42M    0 
15.1G 7192k 93.0M  402M|  1  92   7   0   0   0|  22M    0 
15.1G 7192k 93.0M  402M|  1  98   2   0   0   0|  46M    0 
15.1G 7192k 93.0M  402M|  0  93   7   0   0   0|  24M    0 
15.1G 7208k 93.0M  402M|  1  98   1   0   0   0|  38M   56k
15.1G 7208k 93.0M  402M|  1  92   7   0   0   0|  47M    0 
15.1G 7208k 93.0M  402M|  1  92   7   0   0   0|  67M   88k
15.1G 7208k 93.0M  402M|  0  99   0   0   0   0|  68M    0 
15.1G 7208k 93.0M  402M|  0  91   9   0   0   0|  62M    0 
15.1G 7216k 93.0M  402M|  1  99   1   0   0   0| 117M   32k
15.1G 7216k 93.1M  402M|  0  92   7   0   0   0|  96M    0 
15.1G 7224k 93.1M  402M|  0  99   1   0   0   0| 128M   24k
15.1G 7224k 93.1M  402M|  1  91   8   0   0   0| 123M   64k
15.1G 7224k 93.1M  402M|  1  95   4   0   0   0| 110M    0 
15.1G 7232k 93.1M  402M|  1  94   5   0   0   0| 100M   32k
15.1G 7232k 93.1M  402M|  1  92   7   0   0   0|  89M    0 
15.1G 7232k 93.1M  402M|  1  99   0   0   0   0|  89M    0 
15.1G 7240k 93.1M  402M|  1  93   7   0   0   0|  49M  416k
15.1G 7240k 93.1M  402M|  0  99   0   0   0   0|  19M   36k
15.1G 7248k 93.1M  402M|  0  93   7   0   0   0| 114k   68k
15.1G 7248k 93.1M  402M|  0  99   0   0   0   0|  28M    0 
15.1G 7248k 93.1M  402M|  1  90   9   0   0   0|  30M    0 
15.1G 7256k 93.1M  402M|  1  98   2   0   0   0|  59M  112k
15.1G 7256k 93.1M  402M|  1  92   8   0   0   0|  63M   96k
15.1G 7264k 93.1M  402M|  1  91   9   0   0   0|  48M  100k
15.1G 7264k 93.1M  402M|  1  98   1   0   0   0|  67M    0 
15.1G 7264k 93.1M  402M|  0  91   8   0   0   0|  56M    0 
15.1G 7264k 93.1M  402M|  1  99   0   0   0   0|  62M    0 
15.1G 7272k 93.1M  402M|  1  91   8   0   0   0|  61M   84k
15.1G 7280k 93.1M  402M|  1  98   1   0   0   0|  52M  176k
15.1G 7280k 93.1M  402M|  1  91   8   0   0   0|  52M    0 
15.1G 7280k 93.1M  402M|  1  99   1   0   0   0|  66M    0 
15.1G 7280k 93.1M  402M|  0  92   7   0   0   0|  25M    0 
15.1G 7280k 93.1M  402M|  0  99   1   0   0   0|  32M    0 
15.1G 7296k 93.1M  402M|  1  92   7   0   0   0|  30M  380k
15.1G 7296k 93.1M  402M|  0  99   0   0   0   0|  35M    0 
15.1G 7296k 93.1M  402M|  1  90   9   0   0   0|  26M    0 
15.1G 7296k 93.1M  402M|  1  98   1   0   0   0|  45M    0 
15.1G 7296k 93.1M  402M|  1  92   7   0   0   0|  32M    0 
15.1G 7304k 93.1M  402M|  0  94   6   0   0   0|  18M   32k
15.1G 7312k 93.1M  402M|  0  98   2   0   0   0|  48M   24k
15.1G 7312k 93.1M  402M|  0  92   8   0   0   0|  24M    0 
15.1G 7312k 93.1M  402M|  0  99   0   0   0   0|  39M    0 
15.1G 7312k 93.1M  402M|  0  92   7   0   0   0|  64M    0 
15.1G 7320k 93.1M  402M|  0  95   4   0   0   0|  54M   32k
15.1G 7320k 93.1M  402M|  1  93   6   0   0   0|  60M   96k
15.1G 7320k 93.1M  402M|  1  92   7   0   0   0|  86M    0 
15.1G 7320k 93.1M  402M|  0  99   0   0   0   0|  68M    0 
15.1G 7320k 93.1M  402M|  0  91   8   0   0   0| 111M    0 
15.1G 7328k 93.1M  402M|  1  99   0   0   0   0| 140M  108k
15.1G 7328k 93.2M  402M|  1  91   8   0   0   0|  94M    0 
15.1G 7336k 93.1M  402M|  0  99   1   0   0   0| 133M   24k
15.1G 7336k 93.2M  402M|  1  93   7   0   0   0|  87M  376k
15.1G 7336k 93.2M  402M|  1  91   7   0   0   0|  90M    0 
15.1G 7344k 93.2M  402M|  1  99   1   0   0   0|  91M  160k
15.1G 7344k 93.2M  402M|  1  91   8   0   0   0|  77M    0 
15.1G 7344k 93.2M  402M|  0  96   4   0   0   0|  78M    0 
15.1G 7352k 93.2M  402M|  0  95   5   0   0   0|4386k  136k
15.1G 7352k 93.2M  402M|  0  98   1   0   0   0| 514k    0 
15.1G 7360k 93.2M  402M|  0  92   8   0   0   0|  31M  136k
15.1G 7360k 93.2M  402M|  1  99   1   0   0   0|  46M    0 
15.1G 7360k 93.2M  402M|  1  92   7   0   0   0|  64M    0 
15.1G 7360k 93.2M  402M|  1  94   5   0   0   0|  49M    0 
15.1G 7360k 93.2M  402M|  0  96   3   0   0   0|  64M    0 
15.1G 7376k 93.2M  402M|  0  93   7   0   0   0|  61M  264k
15.1G 7376k 93.2M  402M|  0  99   1   0   0   0|  68M    0 
15.1G 7376k 93.2M  402M|  1  93   7   0   0   0|  45M    0 
15.1G 7376k 93.2M  402M|  1  99   1   0   0   0|  81M    0 
15.1G 7376k 93.2M  402M|  1  91   8   0   0   0|  53M    0 
15.1G 7392k 93.2M  402M|  1  98   1   0   0   0|  61M   56k
15.1G 7392k 93.2M  402M|  1  91   8   0   0   0|  24M    0 
15.1G 7392k 93.2M  402M|  0  99   0   0   0   0|  34M    0 
15.1G 7392k 93.2M  402M|  0  91   8   0   0   0|  31M    0 
15.1G 7392k 93.2M  402M|  0  99   0   0   0   0|  34M  216k
15.1G 7400k 93.2M  402M|  0  92   8   0   0   0|  31M   32k
15.1G 7400k 93.2M  402M|  1  95   4   0   0   0|  47M    0 
15.1G 7400k 93.2M  402M|  0  94   6   0   0   0|  37M    0 
15.1G 7400k 93.2M  402M|  1  94   5   0   0   0|  24M    0 
15.1G 7408k 93.2M  402M|  1  94   5   0   0   0|  35M   24k
15.1G 7416k 93.3M  402M|  1  92   7   0   0   0|  30M  408k
15.1G 7416k 93.3M  402M|  0  99   0   0   0   0|  35M 8192B
15.1G 7416k 93.3M  402M|  0  92   7   0   0   0|  61M    0 
15.1G 7416k 93.3M  402M|  1  95   4   0   0   0|  56M    0 
15.1G 7416k 93.3M  402M|  0  95   5   0   0   0|  60M    0 
15.1G 7432k 93.3M  401M|  1  92   7   0   0   0|  47M  144k
15.1G 7432k 93.3M  401M|  1  99   1   0   0   0|  69M   88k
15.1G 7432k 93.3M  401M|  0  93   7   0   0   0|  56M    0 
15.1G 7432k 93.3M  401M|  1  98   1   0   0   0| 109M    0 
15.1G 7432k 93.3M  401M|  1  92   7   0   0   0| 136M    0 
15.1G 7440k 93.3M  401M|  0  92   7   0   0   0|  87M  112k
15.1G 7448k 93.3M  401M|  1  99   0   0   0   0| 102M   80k
15.1G 7448k 93.3M  401M|  1  92   8   0   0   0|  90M    0 
15.1G 7448k 93.3M  401M|  0  99   0   0   0   0|  91M   88k
15.1G 7448k 93.3M  401M|  2  91   8   0   0   0| 100M    0 
15.1G 7456k 93.3M  401M|  1  96   3   0   0   0|  62M   88k
15.1G 7456k 93.3M  401M|  0  95   5   0   0   0|  44M   48k
15.1G 7456k 93.3M  401M|  0  96   3   0   0   0|  27M    0 
15.1G 7456k 93.3M  401M|  1  94   5   0   0   0|  22M    0 
15.1G 7464k 93.3M  401M|  0  92   7   0   0   0|  31M  112k
15.1G 7472k 93.3M  401M|  0  98   1   0   0   0|  69M   44k
15.1G 7472k 93.3M  401M|  1  92   8   0   0   0|  58M  120k
15.1G 7472k 93.3M  401M|  1  99   0   0   0   0|  69M    0 
15.1G 7472k 93.3M  401M|  1  92   7   0   0   0|  59M    0 
15.1G 7472k 93.3M  401M|  0  99   0   0   0   0|  69M    0 
15.1G 7488k 93.3M  401M|  1  92   7   0   0   0|  64M   56k
15.1G 7488k 93.3M  401M|  1  98   2   0   0   0|  87M    0 
15.1G 7488k 93.3M  401M|  0  92   7   0   0   0|  51M    0 
15.1G 7488k 93.3M  401M|  0  99   0   0   0   0|  57M    0 
15.1G 7488k 93.3M  401M|  1  92   7   0   0   0|  24M    0 
15.1G 7496k 93.3M  401M|  1  99   0   0   0   0|  36M  448k
15.1G 7496k 93.3M  401M|  1  92   8   0   0   0|  28M   16k
15.1G 7496k 93.3M  401M|  0  99   1   0   0   0|  34M    0 
15.1G 7496k 93.3M  401M|  0  93   7   0   0   0|  31M    0 
15.1G 7496k 93.3M  401M|  1  91   8   0   0   0|  37M    0 
15.1G 7512k 93.3M  401M|  0  99   1   0   0   0|  74M   80k
15.1G 7512k 93.4M  401M|  0  92   7   0   0   0|  24M  140k
15.1G 7512k 93.4M  401M|  0  99   0   0   0   0|  33M    0 
15.1G 7512k 93.4M  401M|  1  90   9   0   0   0|  32M    0 
15.1G 7512k 93.4M  401M|  1  99   0   0   0   0|  32M    0 
15.1G 7520k 93.4M  401M|  0  92   8   0   0   0|  70M   68k
15.1G 7528k 93.4M  401M|  1  93   6   0   0   0|  60M   24k
15.1G 7528k 93.4M  401M|  0  99   1   0   0   0|  50M   68k
15.1G 7528k 93.4M  401M|  0  93   6   0   0   0|  30M    0 
15.1G 7528k 93.4M  401M|  0  99   1   0   0   0|  58M    0 
15.1G 7536k 93.4M  401M|  1  92   8   0   0   0|  59M   80k
15.1G 7536k 93.4M  401M|  1  92   7   0   0   0|  77M   72k
15.1G 7536k 93.4M  401M|  1  99   0   0   0   0| 139M   44k
15.1G 7536k 93.4M  401M|  1  92   7   0   0   0|  87M    0 
15.1G 7536k 93.4M  401M|  1  99   0   0   0   0| 101M    0 
15.1G 7544k 93.4M  401M|  0  91   8   0   0   0|  87M   44k
15.1G 7552k 93.4M  401M|  0  93   7   0   0   0|  83M  136k
15.1G 7552k 93.4M  401M|  1  98   1   0   0   0| 119M    0 
15.1G 7552k 93.4M  401M|  1  92   8   0   0   0|  37M    0 
15.1G 7552k 93.4M  401M|  1  97   1   0   0   0|  81M    0 
15.1G 7560k 93.4M  401M|  1  92   8   0   0   0|  36M   32k
