[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
15.4G  376k 68.3M  146M| 71  12  14   3   0   1| 144M 4120k
15.4G  364k 67.7M  145M| 81  12   6   1   0   0| 140M 2776k
15.4G  364k 67.4M  145M| 91   7   2   0   0   0|  60M 1652k
15.4G  356k 69.3M  143M| 80  10   9   1   0   1| 105M 3596k
15.4G  360k 72.9M  136M| 87  12   1   0   0   0| 143M 1460k
15.4G  400k 70.8M  141M| 75  12  10   2   0   0| 201M 3712k
15.4G  364k 65.5M  145M| 78  14   7   1   0   0| 134M 2660k
15.4G  388k 66.9M  147M| 81   9   7   1   0   1| 175M 3660k
15.4G  428k 63.0M  150M| 77  11  10   1   0   1| 179M 4468k
15.4G  412k 66.0M  143M| 85  13   1   1   0   1| 161M 1704k
15.4G  404k 68.0M  144M| 85  10   3   0   0   1| 123M 3728k
15.4G  400k 65.8M  143M| 82  10   7   0   0   1| 105M  456k
15.4G  400k 63.9M  148M| 90  10   0   0   0   0| 101M 1428k
15.4G  448k 69.3M  140M| 78  11  10   1   0   0| 109M  360k
15.4G  440k 65.3M  144M| 87  12   0   0   0   1| 122M  404k
15.4G  416k 63.6M  147M| 76  10  12   1   0   1|  98M 1012k
15.4G  416k 64.2M  142M| 85  14   1   0   0   1| 155M 1968k
15.4G  408k 68.0M  140M| 81  11   7   1   0   0|  68M 4780k
15.4G  496k 64.3M  144M| 89   7   3   0   0   0|  65M 1040k
15.4G  484k 68.6M  139M| 91   7   1   1   0   0|  59M  452k
15.4G  484k 67.5M  140M| 82   8   9   0   0   0|  53M  260k
15.4G  488k 63.6M  144M| 92   8   0   0   0   0|  41M  444k
15.4G  480k 67.7M  141M| 82   8   8   1   0   0|  47M  140k
15.4G  472k 67.8M  142M| 93   6   0   0   0   0|  43M  136k
15.4G  460k 64.0M  145M| 81   8  10   1   0   0|  53M   40k
15.4G  456k 66.6M  140M| 89  10   1   0   0   0|  64M  248k
15.4G  448k 68.2M  139M| 91   7   1   0   0   0|  53M  448k
15.4G  440k 63.0M  144M| 84   8   8   0   0   0|  47M   80k
15.4G  436k 70.6M  136M| 92   8   0   0   0   0|  52M  116k
15.4G  420k 64.3M  142M| 80   9  10   1   0   0|  50M  264k
15.4G  416k 68.4M  141M| 87  12   0   0   0   0|  86M 3096k
15.4G  396k 67.6M  139M| 79  11   9   1   0   0|  81M 2708k
15.4G  404k 67.2M  141M| 86  12   2   0   0   0|  74M  920k
15.4G  412k 68.7M  141M| 78  12  10   0   0   0|  82M 2856k
15.4G  412k 68.3M  143M| 76  12  11   1   0   0|  75M 3376k
15.4G  400k 68.0M  143M| 85  13   0   0   0   0|  86M 3532k
15.4G  400k 64.9M  143M| 75  13  10   1   0   0| 110M 1144k
15.4G  404k 65.9M  145M| 87  13   0   0   0   0|  89M 4348k
15.4G  452k 67.5M  142M| 75  14   9   1   0   0| 103M 2916k
15.4G  416k 65.8M  142M| 77  12  10   1   0   0|  84M 1720k
15.4G  460k 68.5M  140M| 87  11   1   0   0   1| 119M  964k
15.4G  444k 67.9M  143M| 73  13  12   2   0   0| 121M 4496k
15.4G  408k 72.3M  137M| 82  14   3   1   0   0| 154M 2576k
15.4G  400k 76.2M  136M| 74  15   9   1   0   1| 146M 4188k
15.4G  388k 75.2M  135M| 72  14  11   2   0   0| 132M 2440k
15.4G  460k 70.9M  143M| 87  13   0   0   0   0| 130M 4576k
15.4G  396k 68.9M  143M| 72  15  11   0   0   1| 132M 3696k
15.4G  392k 68.1M  142M| 85  14   0   0   0   0| 143M 3124k
15.4G  380k 64.6M  147M| 62  14  17   7   0   1| 215M 5900k
15.4G  416k 61.8M  146M| 85  13   0   2   0   1| 238M 2116k
15.4G  476k 62.6M  148M| 63  12  17   8   0   1| 187M 4008k
15.4G  372k 68.2M  139M| 57  15   2  26   0   1| 247M 2296k
15.4G  396k 71.1M  139M| 57  12  14  17   0   0| 195M 3480k
15.4G  428k 64.8M  142M| 64  15   9  11   0   1| 395M 4176k
15.4G  412k 62.3M  146M| 69  13   1  16   0   1|  93M  784k
15.4G  396k 74.9M  132M| 60  15  16   9   0   1| 244M 3812k
15.4G  372k 63.7M  145M| 83  13   1   3   0   0| 120M 3084k
15.4G  376k 67.5M  143M| 80  14   2   4   0   1| 302M 7292k
15.4G  360k 71.8M  135M| 26  15  36  22   0   0| 204M 2524k
15.4G  352k 69.1M  138M| 84  15   0   0   0   0| 137M 2588k
15.4G  340k 67.7M  143M| 67  14   6  12   0   1| 285M 3708k
15.4G  332k 70.3M  139M| 12  15  29  44   0   1| 180M 3008k
15.4G  352k 64.8M  146M| 79  14   0   6   0   1| 157M 2388k
15.4G  364k 63.7M  147M| 89  10   0   1   0   1| 156M 4860k
15.4G  380k 71.5M  136M| 51  14  15  20   0   1| 316M 4908k
15.4G  376k 70.6M  139M| 68  15   3  14   0   1| 112M 1696k
15.4G  376k 67.4M  140M| 87  12   0   0   0   0| 102M 2528k
15.4G  380k 70.6M  140M| 61  12  18   9   0   1| 205M 6488k
15.4G  380k 68.9M  141M| 83  14   0   2   0   1| 182M 4896k
15.4G  408k 68.5M  140M| 89  10   0   0   0   0|  45M 1504k
15.4G  388k 69.5M  138M| 40  14  25  21   0   1| 215M 6284k
15.4G  388k 68.6M  138M| 85  13   0   1   0   1| 118M 2784k
15.4G  384k 69.8M  140M| 79  14   0   6   0   1| 218M 5964k
15.4G  380k 70.2M  134M| 16  15  30  38   0   1| 184M 1508k
15.4G  388k 70.9M  132M| 31  16   1  52   0   0|1234M   19M missed 3 ticks
15.4G  464k 71.4M  133M| 27  22   4  47   0   1|1622M   15M missed 6 ticks
15.4G  448k 75.5M  133M|  7  17   6  69   0   0| 429M 1596k missed 5 ticks
15.4G  436k 72.3M  134M| 45  15   0  40   0   0| 196M 1096k missed 2 ticks
15.4G  420k 69.7M  141M| 31  15   1  54   0   0| 925M 6880k
15.4G  392k 71.7M  137M| 14  15   3  67   0   0| 251M  736k missed 3 ticks
15.4G  392k 74.1M  135M| 73  18   0   9   0   0|1312k    0 
15.4G  384k 68.5M  144M| 54  12  18  16   0   1| 149M 4688k
15.4G  368k 68.0M  144M| 89  11   0   0   0   0| 130M 4228k
15.4G  364k 66.9M  142M| 51  12  27  10   0   1| 158M 2608k
15.4G  364k 68.4M  141M| 87  12   0   0   0   1| 119M 4612k
15.4G  364k 69.4M  140M| 57  12  23   7   0   1| 145M 4016k
15.4G  380k 70.5M  140M| 86  12   1   1   0   0| 154M 4912k
15.4G  368k 73.7M  136M| 56  13  20  10   0   1| 231M 3708k
15.4G  408k 64.5M  143M| 85   9   1   4   0   0| 100M 1328k
15.4G  388k 63.4M  147M| 27  14  26  32   0   1| 233M 6228k
15.4G  364k 69.5M  142M| 47  15  10  27   0   1| 329M 2536k
15.4G  524k 65.3M  143M| 63  15   1  20   0   1| 335M 5460k
15.4G  504k 72.1M  136M|  6  15   9  69   0   0| 310M 1456k
15.4G  444k 62.8M  144M| 80  15   0   4   0   1| 170M 2248k
15.4G  444k 62.8M  144M| 92   8   0   0   0   0|6068k  372k
15.4G  424k 72.3M  135M| 45  15   5  34   0   0| 375M 6104k
15.4G  416k 69.7M  141M| 33  14  21  31   0   1|  73M 1616k
15.4G  380k 71.2M  137M| 57  14   8  20   0   1| 435M 6988k
15.4G  380k 72.4M  137M| 20  14  51  13   0   2|  13M  812k
15.4G  380k 71.3M  140M| 81  14   3   2   0   1| 193M 5016k
15.4G  384k 68.4M  142M| 61  13   9  17   0   1| 155M 1544k
15.4G  424k 64.0M  145M| 70  13   8   8   0   1| 292M 6052k
15.4G  408k 68.2M  133M| 62  18   4  15   0   1| 166M  896k
15.4G  396k 59.3M  137M| 62  19   4  15   0   0| 269M 4272k
15.4G  388k 52.0M  145M| 48  15   3  33   0   1| 314M 5220k
15.4G  388k 57.0M  143M|  0  14  11  74   0   0| 217M 1072k
15.4G  392k 58.1M  140M|  3  15   6  75   0   0| 194M 2804k
15.4G  380k 61.0M  143M| 18  14  11  57   0   0| 246M 4240k
15.4G  360k 62.5M  146M| 75  15   1   8   0   0| 269M 7572k
15.4G  344k 62.4M  146M| 48  13   6  32   0   1| 225M 1404k
15.4G  376k 71.5M  132M| 20  20  15  45   0   1| 317M 4880k
15.4G  368k 72.1M  134M| 35  19  12  33   0   1| 332M 2232k
15.4G  344k 66.3M  137M| 60  15   1  23   0   1| 247M 3060k
15.4G  352k 59.3M  145M| 94   6   0   0   0   0|3976k  136k
15.4G  348k 76.3M  133M| 67  13  17   3   0   1| 237M 4320k
15.4G  348k 71.3M  140M| 87  12   0   0   0   1| 159M 6504k
15.4G  352k 62.7M  143M| 57  12  15  15   0   1| 154M 1752k
15.4G  348k 75.7M  135M| 77  12   9   2   0   1| 185M 5408k
15.4G  348k 67.5M  141M| 87  13   0   0   0   0| 156M 3652k
15.4G  356k 69.8M  140M| 55  14  15  15   0   1| 139M 3504k
15.4G  392k 73.9M  136M| 84  13   0   2   0   1| 230M 4148k
15.4G  392k 72.9M  134M| 53  16  13  17   0   1| 390M 7360k
15.4G  404k 74.0M  133M| 52  19   6  23   0   1| 301M 3072k
15.4G  392k 72.6M  132M| 73  21   0   4   0   1| 330M 3188k
15.4G  392k 73.7M  131M| 19  25   6  49   0   0|1387M   11M missed 2 ticks
15.4G  380k 73.3M  132M| 21  25   3  51   0   0|2077M   15M missed 7 ticks
15.4G  376k 72.3M  133M| 11  22   3  64   0   0|1451M   16M missed 10 ticks
15.4G  388k 78.2M  131M| 48  16   0  36   0   0|  43M  824k missed 2 ticks
15.4G  412k 75.8M  136M| 20  13   0  66   0   0| 251M 4060k
15.4G  412k 77.4M  132M| 86  13   0   0   0   1|  70M  440k missed 2 ticks
15.4G  440k 73.1M  138M| 50  13  17  18   0   1| 147M 5596k
15.4G  440k 74.1M  136M| 42  13  18  27   0   1| 160M 1752k
15.4G  408k 74.2M  138M| 84  12   2   1   0   0|  93M 4848k
15.4G  408k 70.9M  138M| 74  12  11   2   0   0| 128M 4584k
15.4G  408k 67.6M  143M| 85  12   2   0   0   0|  93M 4472k
15.4G  408k 73.6M  135M| 88  12   0   0   0   0| 178M 3328k
15.4G  416k 73.5M  137M| 35  13  34  17   0   1| 214M 4800k
15.4G  416k 70.4M  140M| 87  12   0   0   0   0| 107M 5132k
15.4G  416k 70.1M  142M| 87  12   1   0   0   0| 119M 3956k
15.4G  416k 72.3M  138M| 30  14  24  31   0   0| 378M 6388k
15.4G  424k 73.7M  133M| 85  14   0   0   0   1|  83M  592k
15.4G  424k 71.1M  140M| 60  13  17   9   0   1| 185M 6288k
15.4G  420k 69.9M  133M| 62  15   9  13   0   1| 115M  856k
15.4G  420k 73.7M  137M| 75  14   1  10   0   1| 229M 7180k
15.4G  412k 72.1M  132M|  4  16  28  53   0   0| 220M 4420k
15.4G  412k 71.3M  140M| 57  14  11  17   0   1| 161M 4492k
15.4G  408k 62.6M  143M| 81  14   1   2   0   1| 146M 2512k
15.4G  448k 65.7M  144M| 36  14  23  26   0   1| 238M 3656k
15.4G  420k 67.9M  141M| 83  15   0   1   0   1| 147M 5544k
15.4G  400k 72.7M  137M| 28  15  26  31   0   1| 316M 4496k
15.4G  392k 69.3M  140M| 85  14   0   0   0   1|  78M 2972k
15.4G  384k 74.5M  133M| 51  14  16  18   0   1| 304M 5688k
15.4G  384k 71.2M  137M| 84  14   0   2   0   1| 199M 4812k
15.4G  376k 69.3M  139M| 25  14   8  52   0   0| 305M 4480k
15.4G  368k 73.3M  133M| 81  17   0   2   0   1|  69M  988k missed 2 ticks
15.4G  364k 71.0M  140M| 69  14   1  15   0   1| 377M 5248k
15.4G  356k 75.0M  132M|  9  16  27  47   0   0| 120M 1404k
15.4G  356k 70.6M  140M| 52  15   4  29   0   1| 294M 6068k
15.4G  356k 73.2M  134M| 55  16   6  21   0   1| 361M 5184k
15.4G  364k 72.7M  135M|  3  14  12  69   0   1| 315M 6600k
15.4G  384k 76.2M  133M|  6  20  13  60   0   1| 104M 2420k
15.4G  372k 70.4M  140M| 84  13   0   2   0   1|  96M 1072k
15.4G  368k 70.6M  143M| 61  15   7  16   0   1| 375M 6708k
15.4G  352k 75.1M  136M| 51  16  10  21   0   1| 301M 3660k
15.4G  504k 69.8M  140M| 66  13   2  18   0   1| 109M  372k
15.4G  372k 63.9M  147M| 61  11  17  10   0   1| 168M  988k
15.4G  384k 64.5M  147M| 71  12   1  15   0   1| 377M 6488k
15.4G  352k 71.2M  140M| 36  15  32  17   0   0| 141M 2192k
15.4G  344k 71.0M  140M| 78  15   0   5   0   1| 250M 3304k
15.4G  356k 74.0M  136M| 63  12   7  17   0   1| 223M 2808k
15.4G  380k 70.3M  142M| 59  13  16  10   0   1| 204M 5060k
15.4G  372k 71.3M  139M| 82  14   0   3   0   0| 193M 2204k
15.4G  348k 69.4M  140M| 36  15   6  43   0   0| 288M 4268k
15.4G  332k 71.3M  139M| 54  15  14  16   0   0| 310M 6196k
15.4G  328k 72.0M  137M| 79  15   3   2   0   1|  91M  556k
15.4G  352k 63.0M  146M| 81  13   5   1   0   0| 161M 3856k
15.4G  356k 67.3M  145M| 75   9  13   2   0   1| 127M 3600k
15.4G  396k 64.5M  146M| 78  12   1   8   0   1| 204M 4520k
15.4G  396k 74.0M  134M| 71  13  12   4   0   1| 180M 2624k
15.4G  384k 68.9M  144M| 71  12  13   3   0   1| 132M 4808k
15.4G  380k 72.3M  140M| 80  14   0   5   0   1| 247M 8052k
15.4G  372k 74.6M  135M| 32  14  18  35   0   1| 163M  940k
15.4G  368k 74.7M  136M| 64  14  14   7   0   1| 196M 5552k
15.4G  368k 72.2M  134M| 87  12   0   0   0   0| 104M 1020k
15.4G  372k 70.8M  139M| 80  11   8   1   0   0|  98M 5912k
15.4G  368k 71.4M  135M| 79  13   7   1   0   1| 156M 5352k
15.4G  368k 68.5M  143M| 88  11   0   0   0   0|  69M 3260k
15.4G  364k 73.9M  134M|  8  14   7  71   0   0| 332M 5432k
15.4G  364k 74.8M  131M| 88   8   0   0   0   4|3484k   36k missed 2 ticks
15.4G  368k 73.1M  133M| 87  12   0   0   0   1|  48M 1072k
15.4G  396k 69.8M  142M| 88  11   0   0   0   0|  91M 6516k
15.4G  372k 72.5M  138M| 63  13  18   5   0   0| 183M 5908k
15.4G  368k 69.9M  140M| 83  14   1   1   0   0| 148M 3944k
15.4G  364k 70.9M  141M| 82  14   0   3   0   1| 179M 3500k
15.4G  364k 71.7M  139M| 56  15  16  13   0   1| 228M 5792k
15.4G  364k 70.8M  141M| 85  14   0   1   0   0| 122M 2252k
15.4G  364k 72.7M  138M| 70  14  11   3   0   1| 181M 7024k
15.4G  360k 72.6M  138M| 70  15   9   5   0   1| 207M 2520k
15.4G  356k 69.5M  143M| 87  12   0   0   0   0|  94M 5568k
15.4G  356k 72.5M  139M| 61  12  17   9   0   1| 193M 4816k
15.4G  356k 69.0M  143M| 85  12   2   1   0   0|  88M 4460k
15.4G  356k 71.3M  140M| 70  13  16   1   0   1| 133M 5756k
15.4G  356k 62.3M  146M| 88  11   0   0   0   1| 111M 1844k
15.4G  384k 67.6M  132M| 61  17   8  13   0   1| 411M   19M
15.4G  364k 69.9M  138M| 61  15  11  13   0   1| 114M 2672k
15.4G  364k 70.2M  145M| 14  14  48  23   0   1|  76M 2452k
15.4G  364k 71.2M  145M| 84  11   4   1   0   1| 149M 3552k
15.4G  360k 71.1M  148M| 80   6  13   1   0   0|  68M 3172k
15.4G  348k 68.4M  147M| 89   9   1   1   0   0| 127M  508k
15.4G  360k 70.0M  148M| 74   9  13   3   0   0| 174M 5424k
15.4G  348k 73.4M  146M| 63  10  19   8   0   1| 137M 4124k
15.4G  344k 69.4M  143M| 87  11   1   1   0   1| 195M 4096k
15.4G  332k 71.5M  147M| 60  12  16  12   0   1| 171M 4544k
15.4G  332k 63.9M  151M| 90   9   0   0   0   1| 138M 1184k
15.4G  380k 71.2M  145M| 81  10   8   1   0   0| 206M 4832k
15.4G  360k 70.2M  145M| 52  13  20  14   0   0| 231M 6076k
15.4G  352k 70.4M  141M| 45  15   8  31   0   1| 202M  816k
15.4G  340k 69.4M  144M| 86  13   0   0   0   1| 191M 4560k
15.4G  336k 71.0M  140M| 48  15  21  16   0   1| 243M 3372k
15.4G  332k 72.3M  142M| 85  13   0   1   0   1| 275M 4104k
15.4G  368k 73.0M  136M| 20  15  31  33   0   1| 232M 4344k
15.4G  384k 71.8M  138M| 77  12   0  10   0   1| 183M 1148k
15.4G  340k 71.2M  134M| 84  14   0   0   0   1| 168M  992k
15.4G  364k 72.0M  133M| 26  18  28  27   0   0| 229M 1592k
15.4G  340k 64.0M  139M| 54  15   3  28   0   1| 498M 1644k
15.4G  460k 57.7M  145M| 82  11   0   3   0   3|  14M 8192B
15.4G  356k 65.4M  139M| 28  16   3  52   0   1| 683M 7988k
15.4G  336k 69.3M  136M|  7  16   2  74   0   0| 847M 5016k missed 4 ticks
15.4G  384k 69.0M  136M| 80  17   1   0   0   1|8668k 4096B
15.4G  364k 64.0M  144M| 72  12  14   1   0   0|  78M 5180k
15.4G  356k 68.6M  137M| 83  14   0   2   0   1| 307M 4880k
15.4G  356k 70.5M  136M| 45  15  18  22   0   1| 278M 3592k
15.4G  352k 71.1M  131M| 73  17   3   7   0   1| 253M 5044k
15.4G  352k 71.8M  135M| 83  14   0   2   0   1| 128M  964k
15.4G  352k 70.9M  135M| 60  14  16   9   0   1| 213M 6204k
15.4G  352k 69.2M  138M| 84  13   0   2   0   0|  80M  440k
15.4G  352k 72.0M  134M| 82  14   0   2   0   1| 295M 7872k
15.4G  348k 71.0M  135M| 16  17  23  45   0   0| 246M 2500k
15.4G  348k 72.8M  132M|  3  24  13  60   0   0| 294M 3760k
15.4G  348k 72.2M  135M|  7  17   9  67   0   0|  70M  532k
15.4G  340k 72.5M  133M| 41  19   2  38   0   1| 402M 5712k
15.4G  352k 72.4M  133M| 71  17   0  12   0   0| 103M  704k
15.4G  396k 67.5M  139M| 80  16   0   4   0   0| 132M 2652k
15.4G  376k 71.9M  132M| 26  17  11  45   0   1| 762M   11M
15.4G  428k 71.1M  135M| 54  20   3  23   0   1| 747M 6920k missed 3 ticks
15.4G  436k 72.6M  132M| 19  20   9  51   0   0| 658M   13M missed 3 ticks
15.4G  424k 73.5M  138M| 30  14   5  50   0   1|3700k  184k missed 2 ticks
15.4G  404k 70.0M  141M| 86  14   0   0   0   0|  50M  676k
15.4G  404k 68.2M  144M| 74  14   9   2   0   1| 164M 6864k
15.4G  392k 67.8M  139M| 81  13   5   1   0   0|  99M 3036k
15.4G  392k 68.3M  143M| 89  10   0   0   0   0|  79M 4764k
15.4G  396k 72.0M  137M| 22  13   7  58   0   0| 254M 6212k
15.4G  396k 71.8M  135M| 33  14  29  23   0   1|  73M 1744k
15.4G  396k 69.5M  140M| 88  12   0   0   0   0|  52M  712k
15.4G  376k 71.3M  136M| 83  13   0   3   0   1| 218M 5580k
15.4G  372k 72.0M  137M| 17  15  11  57   0   0| 205M 2988k
15.4G  372k 73.2M  137M|  4  15  15  65   0   0| 187M 1320k
15.4G  372k 73.0M  137M| 78  15   4   3   0   1| 244M 6560k
15.4G  372k 70.6M  140M| 51  14  11  22   0   1| 375M 3528k
15.4G  372k 71.8M  139M| 56  15  13  15   0   1| 153M 2860k
15.4G  372k 70.0M  140M| 85  14   0   1   0   0|  73M  680k
15.4G  376k 69.7M  141M| 67  15  14   3   0   1| 233M 6560k
15.4G  376k 65.2M  143M| 86  12   1   0   0   0|  61M  708k
15.4G  416k 72.0M  138M| 30  13  19  36   0   1| 274M 5052k
15.4G  400k 67.2M  140M| 43  15  11  31   0   1| 205M 3004k
15.4G  396k 68.4M  141M| 85  14   0   0   0   1| 129M 3900k
15.4G  400k 72.9M  134M| 39  14  24  22   0   1| 315M 6796k
15.4G  376k 71.2M  137M| 80  15   0   4   0   1| 153M 1692k
15.4G  356k 71.0M  143M| 51  15  22  12   0   0| 155M 9796k
15.4G  344k 69.2M  147M| 63  12  15   8   0   1| 134M 2768k
15.4G  344k 70.8M  144M| 65  13  16   6   0   1| 176M 5228k
15.4G  352k 67.1M  144M| 72  12  13   3   0   1| 155M 2056k
15.4G  356k 71.8M  142M| 64  14  15   7   0   1| 238M 5068k
15.4G  356k 73.1M  136M| 84  13   2   1   0   1| 213M 2724k
15.4G  356k 62.5M  143M| 60  14  18   8   0   1| 210M 2412k
15.4G  508k 61.7M  147M| 36  11  10  42   0   0| 417M 7528k
15.4G  500k 60.1M  149M| 74   7   0  17   0   1|  48M   36k
15.4G  400k 68.0M  142M| 61  15  18   6   0   1| 229M 6672k
15.4G  416k 70.2M  139M| 73  16   4   7   0   1| 461M 4952k
15.4G  372k 72.9M  132M|  3  16  11  69   0   0| 112M  928k
15.4G  368k 64.2M  142M| 61  16  15   7   0   1| 168M 2388k
15.4G  352k 60.0M  147M| 77  16   0   6   0   1| 218M 1544k
15.4G  352k 69.0M  139M| 65  14  11   9   0   1| 335M 6348k
15.4G  328k 70.5M  132M| 51  23   3  22   0   1| 696M 6328k
15.4G  312k 71.8M  134M| 24  25   6  44   0   1| 802M 7004k missed 4 ticks
15.4G  300k 65.8M  134M| 10  15   6  70   0   1| 308M 1648k missed 3 ticks
15.4G  304k 69.4M  132M| 78  20   0   1   0   0| 114M 1592k
15.4G  356k 62.6M  142M| 65  15  13   7   0   1| 339M 6668k
15.4G  344k 63.8M  137M| 83  15   0   1   0   1| 182M 1776k
15.4G  376k 62.9M  140M| 26  14   1  59   0   0| 185M 3556k
15.4G  392k 60.6M  140M| 74  15   0  10   0   1| 216M 1440k
15.4G  388k 64.6M  136M| 16  15  36  33   0   0| 181M 2716k
15.4G  380k 69.9M  131M| 72  23   1   4   0   1| 395M 8792k
15.4G  372k 69.2M  133M| 36  24   8  31   0   1| 268M 4756k
15.4G  356k 73.6M  132M|  0  21  19  59   0   1|  68M 1060k
15.4G  352k 72.0M  134M|  3  19   6  71   0   0| 245M 4332k
15.4G  348k 72.0M  136M|  4  15  28  53   0   0| 251M 2912k
15.4G  344k 73.5M  132M| 75  18   0   6   0   1| 147M 2512k
15.4G  344k 71.9M  135M| 67  14   0  18   0   1| 262M 3548k
15.4G  336k 73.2M  133M| 69  14   1  15   0   1| 167M 1240k
15.4G  332k 72.9M  132M| 38  25   4  33   0   1| 377M 6228k
15.4G  384k 74.3M  131M|  5  18   9  67   0   0| 215M 2164k
15.4G  356k 73.6M  133M|  5  24  10  59   0   1| 351M 4336k
15.4G  356k 73.7M  132M| 56  19   1  23   0   1| 266M 4708k
15.4G  352k 73.3M  132M| 60  15   1  24   0   0|  90M  228k
15.4G  344k 71.8M  133M| 70  19   0   9   0   1| 112M  860k
15.4G  340k 72.8M  133M| 24  25  10  40   0   1| 389M   13M
15.4G  336k 74.3M  133M|  5  17  16  61   0   1| 141M 2344k
15.4G  336k 75.1M  132M|  8  15  11  66   0   0| 188M  912k
15.4G  332k 75.4M  131M| 78  16   0   5   0   1| 203M 2892k
15.4G  328k 71.1M  137M| 52  15   5  28   0   1| 235M 3884k
15.4G  328k 69.0M  133M| 56  17  18   9   0   1| 199M   14M
15.4G  328k 70.7M  145M| 60  14   8  17   0   1| 112M 1364k
15.4G  332k 69.1M  145M| 88  10   1   0   0   1|  95M 4080k
15.4G  328k 69.7M  143M| 69  10  17   4   0   0| 105M 3816k
15.4G  324k 69.8M  145M| 91   9   0   0   0   0|  70M 3656k
15.4G  332k 71.0M  140M| 65   9  19   6   0   1| 130M 4200k
15.4G  332k 70.4M  145M| 89  10   0   1   0   0| 110M 4112k
15.4G  336k 73.4M  136M| 40  12   1  47   0   0| 205M 3676k missed 2 ticks
15.4G  332k 71.3M  142M| 64  15  15   6   0   1| 263M 3892k
15.4G  332k 70.9M  138M| 83  15   0   1   0   1|  84M 1992k
15.4G  332k 72.4M  137M| 40  14  15  31   0   1| 265M 5348k
15.4G  332k 70.3M  138M| 40  15  23  21   0   1| 163M 1768k
15.4G  332k 68.9M  139M| 83  14   0   1   0   1| 173M 4384k
15.4G  332k 64.9M  145M| 68  13  15   3   0   0| 112M 5792k
15.4G  420k 72.9M  137M| 87  11   1   1   0   0| 183M 3800k
15.4G  392k 70.7M  138M| 33  14  26  26   0   1| 139M 4120k
15.4G  388k 70.6M  139M| 84  14   1   0   0   1| 191M 4660k
15.4G  384k 73.8M  132M| 31  15  11  43   0   1| 231M 2484k
15.4G  444k 72.1M  134M| 49  15  15  20   0   1| 176M  888k
15.4G  416k 74.9M  132M| 47  19  11  22   0   1| 640M 6072k
15.4G  448k 74.5M  132M| 81  15   0   2   0   1| 132M 1452k
15.4G  412k 71.5M  133M| 45  18  16  20   0   0| 312M 1552k missed 2 ticks
15.4G  420k 62.6M  146M| 69  12   1  17   0   1| 397M 6152k
15.4G  388k 66.3M  139M| 16  15   7  62   0   0| 723M 6028k missed 2 ticks
15.4G  480k 66.4M  137M| 72  19   1   7   0   0|  17M   48k missed 2 ticks
15.4G  380k 68.1M  142M| 83  15   0   1   0   1| 188M 6912k
15.4G  368k 64.8M  141M| 47  15  26  12   0   1| 208M 1424k
15.4G  384k 71.1M  139M| 83  14   0   1   0   1| 351M 5544k
15.4G  388k 63.2M  142M| 42  15  29  13   0   1|  72M 1688k
15.4G  368k 64.7M  145M| 71  13   5  10   0   1| 428M 6680k
15.4G  340k 64.7M  140M| 22  16  11  51   0   0| 269M 3008k
15.4G  360k 67.6M  139M| 29  14  12  44   0   0| 205M 1536k
15.4G  336k 71.3M  136M| 87  12   0   0   0   1|  61M  112k
15.4G  324k 70.9M  136M| 79  13   5   2   0   0| 234M 4044k
15.4G  320k 64.6M  142M| 54  15  19  11   0   1| 273M 4900k
15.4G  380k 65.4M  142M| 67  14   3  15   0   1| 252M 3176k
15.4G  348k 65.8M  142M| 55  15  18  12   0   1| 209M 5556k
15.4G  404k 67.9M  141M| 83  14   0   2   0   1| 259M 2828k
15.4G  388k 70.5M  136M| 58  16  16   9   0   1| 137M 2188k
15.4G  372k 70.9M  138M| 66  15   9  10   0   1| 214M 3464k
15.4G  376k 68.5M  138M| 76  16   0   6   0   1| 471M 6788k
15.4G  412k 72.4M  135M| 10  15  25  49   0   1| 176M 1888k
15.4G  360k 65.9M  141M| 25  14   0  61   0   0| 400M 4260k missed 4 ticks
15.4G  376k 65.1M  143M| 81  13   1   4   0   1| 172M 3112k
15.4G  384k 69.9M  134M| 55  13  25   7   0   1| 169M 2516k
15.4G  400k 70.1M  138M| 85  14   0   1   0   0| 145M 5424k
15.4G  384k 71.5M  133M| 73  16   3   7   0   1| 269M 4644k
15.4G  376k 73.8M  136M| 22  15  26  37   0   1| 233M 3348k
15.4G  372k 71.4M  132M| 80  16   0   3   0   1| 190M 2940k
15.4G  372k 71.5M  136M| 78  15   1   6   0   1| 189M 2936k
15.4G  364k 75.6M  135M| 42  23   6  28   0   0| 204M 9648k
15.4G  368k 72.9M  138M| 53  14  16  16   0   1| 198M 3788k
15.4G  368k 71.1M  138M| 82  13   2   3   0   1| 142M 3532k
15.4G  368k 72.0M  141M| 60  12  20   7   0   1| 234M 6160k
15.4G  372k 68.9M  143M| 87  12   0   0   0   0|  70M 2408k
15.4G  372k 68.7M  145M| 85  11   2   1   0   0| 100M 5552k
15.4G  372k 70.1M  143M| 62  13  17   7   0   1| 171M 5024k
15.4G  372k 72.4M  136M| 69  12  14   3   0   1| 124M 2080k
