[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
14.7G 6724k  168M  717M| 88   0  12   0   0   0|  20k   44k
14.7G 6724k  168M  718M| 92   0   8   0   0   0|  20k    0 
14.7G 6724k  168M  717M| 77   0  22   0   0   0|  28k    0 
14.7G 6724k  168M  717M| 91   0   9   0   0   0|4096B    0 
14.7G 6724k  169M  716M|100   0   0   0   0   0| 988k    0 
14.7G 6732k  169M  716M| 91   0   9   0   0   0| 156k   36k
14.7G 6732k  169M  716M| 91   0   8   0   0   0|  48k    0 
14.7G 6732k  169M  716M| 91   0   8   0   0   0|  20k    0 
14.7G 6732k  169M  716M| 92   0   8   0   0   0|  32k    0 
14.7G 6732k  169M  717M| 87   0  13   0   0   0|8192B    0 
14.7G 6740k  169M  717M| 71   0  28   0   0   0|  20k   36k
14.7G 6740k  169M  717M|100   0   0   0   0   0|  20k    0 
14.7G 6740k  169M  717M| 96   0   4   0   0   0|  16k    0 
14.7G 6740k  169M  717M| 88   0  12   0   0   0|  16k    0 
14.7G 6740k  169M  717M|100   0   0   0   0   0|  40k    0 
14.7G 6748k  169M  717M| 84   0  15   0   0   0|  16k   36k
14.7G 6748k  169M  717M| 92   0   8   0   0   0|  24k    0 
14.7G 6748k  169M  717M| 72   0  28   0   0   0|  28k    0 
14.7G 6748k  169M  717M| 89   0  11   0   0   0|  12k    0 
14.7G 6748k  169M  717M|100   0   0   0   0   0|8192B    0 
14.7G 6756k  169M  717M| 92   0   8   0   0   0|  24k   36k
14.7G 6756k  169M  717M| 91   0   8   0   0   0|  48k    0 
14.7G 6756k  170M  716M| 91   0   9   0   0   0|1576k    0 
14.7G 6756k  170M  716M| 89   0  11   0   0   0|  20k    0 
14.7G 6756k  170M  716M| 92   0   8   0   0   0|  16k    0 
14.7G 6764k  170M  715M| 64   0  35   0   0   0|8192B  432k
14.7G 6764k  170M  715M| 97   0   3   0   0   0|  20k    0 
14.7G 6764k  170M  715M|100   0   0   0   0   0|  16k    0 
14.7G 6764k  170M  715M| 91   0   9   0   0   0|8192B    0 
14.7G 6764k  170M  715M| 91   0   8   0   0   0|  32k    0 
14.7G 6772k  170M  715M| 92   0   8   0   0   0|  16k  132k
14.7G 6772k  170M  715M| 93   0   7   0   0   0|8192B    0 
14.7G 6772k  170M  715M| 91   0   9   0   0   0|  28k    0 
14.7G 6772k  170M  715M| 68   0  31   0   0   0|  16k    0 
14.7G 6772k  170M  715M|100   0   0   0   0   0|  12k    0 
14.7G 6780k  170M  715M| 98   0   2   0   0   0|  24k  288k
14.7G 6780k  170M  715M| 93   0   6   0   0   0|  16k    0 
14.7G 6780k  170M  715M| 92   0   8   0   0   0|   0     0 
14.7G 6780k  170M  715M| 91   0   8   0   0   0|  24k    0 
14.7G 6780k  170M  716M| 87   0  13   0   0   0|  12k    0 
14.7G 6788k  170M  716M| 91   0   9   0   0   0|  12k   96k
14.7G 6788k  170M  716M| 73   0  27   0   0   0|  24k    0 
14.7G 6788k  170M  716M|100   0   0   0   0   0|8192B    0 
14.7G 6788k  170M  716M| 92   0   8   0   0   0|  12k    0 
14.7G 6788k  170M  716M| 99   0   1   0   0   0|  24k    0 
14.7G 6796k  170M  716M| 92   0   8   0   0   0|8192B   36k
14.7G 6796k  170M  716M| 89   0  10   0   0   0| 140k    0 
14.7G 6796k  170M  716M| 88   0  12   0   0   0|  20k    0 
14.7G 6796k  170M  717M| 83   0  17   0   0   0|8192B    0 
14.7G 6796k  170M  716M| 72   0  28   0   0   0|  32k    0 
14.7G 6804k  171M  716M|100   0   0   0   0   0| 192k   40k
14.7G 6804k  171M  716M| 96   0   4   0   0   0|  12k    0 
14.7G 6804k  171M  716M| 94   0   5   0   0   0|  12k    0 
14.7G 6804k  171M  716M| 91   0   8   0   0   0|  28k    0 
14.7G 6804k  171M  716M| 89   0  11   0   0   0|  16k    0 
14.7G 6812k  171M  716M| 93   0   7   0   0   0|  16k   36k
14.7G 6812k  171M  716M| 79   0  21   0   0   0|  36k    0 
14.7G 6812k  171M  716M| 68   0  31   0   0   0|8192B    0 
14.7G 6812k  171M  716M| 94   0   6   0   0   0|  12k    0 
14.7G 6812k  171M  716M|100   0   0   0   0   0|  20k    0 
14.7G 6820k  171M  716M| 91   0   9   0   0   0|  16k   36k
14.7G 6820k  171M  716M| 92   0   8   0   0   0|8192B    0 
14.7G 6820k  171M  716M| 88   0  12   0   0   0|  32k    0 
14.7G 6820k  171M  716M| 92   0   8   0   0   0|  16k    0 
14.7G 6820k  171M  716M| 87   0  13   0   0   0|8192B    0 
14.7G 6828k  171M  716M| 61   0  39   0   0   0|  28k   36k
14.7G 6828k  171M  716M| 90   0   9   0   0   0|  60k  192k
14.7G 6828k  171M  716M|100   0   0   0   0   0|  16k    0 
14.7G 6828k  171M  716M| 91   0   9   0   0   0|  20k    0 
14.7G 6828k  171M  716M|100   0   0   0   0   0|  60k    0 
14.7G 6836k  171M  716M| 92   0   8   0   0   0|  16k   96k
14.7G 6836k  171M  716M| 80   0  19   0   0   0|  88k  184k
14.7G 6836k  171M  716M| 98   0   2   0   0   0|  24k    0 
14.7G 6836k  171M  716M| 90   0  10   0   0   0|  12k    0 
14.7G 6836k  171M  716M| 72   0  28   0   0   0|  36k    0 
14.7G 6844k  171M  716M| 91   0   9   0   0   0|  16k   76k
14.7G 6844k  171M  716M|100   0   0   0   0   0|8192B   12k
14.7G 6844k  171M  716M| 91   0   8   0   0   0|  40k    0 
14.7G 6844k  171M  716M| 92   0   8   0   0   0|  20k    0 
14.7G 6844k  171M  716M| 94   0   5   0   0   0|  16k    0 
14.7G 6852k  171M  716M| 85   0  14   0   0   0|  32k   52k
14.7G 6852k  171M  716M| 91   0   9   0   0   0|  76k    0 
14.7G 6852k  171M  716M| 75   0  24   0   0   0|8192B    0 
14.7G 6852k  171M  716M| 82   0  17   0   0   0|  40k    0 
14.7G 6852k  171M  716M|100   0   0   0   0   0|8192B    0 
14.7G 6860k  171M  716M| 95   0   5   0   0   0|8192B   36k
14.7G 6860k  171M  716M| 96   0   3   0   0   0|  28k    0 
14.7G 6860k  171M  715M| 92   0   8   0   0   0|8192B    0 
14.7G 6860k  171M  715M| 83   0  16   0   0   0|  12k    0 
14.7G 6860k  171M  715M|100   0   0   0   0   0|  24k    0 
14.7G 6868k  171M  715M| 92   0   8   0   0   0|  12k   36k
14.7G 6868k  171M  715M| 76   0  24   0   0   0|  16k    0 
14.7G 6868k  171M  715M| 91   0   9   0   0   0|  20k    0 
14.7G 6868k  171M  715M|100   0   0   0   0   0|8192B    0 
14.7G 6868k  171M  715M| 91   0   9   0   0   0|  12k    0 
14.7G 6876k  171M  715M| 91   0   8   0   0   0|  28k   36k
14.7G 6876k  171M  715M| 91   0   9   0   0   0| 148k    0 
14.7G 6876k  171M  715M| 92   0   8   0   0   0|8192B  168k
14.7G 6876k  171M  715M| 92   0   8   0   0   0|  24k    0 
14.7G 6876k  171M  715M| 80   0  20   0   0   0|  12k    0 
14.7G 6884k  171M  715M| 83   0  17   0   0   0|  12k   96k
14.7G 6884k  171M  715M|100   0   0   0   0   0|  32k    0 
14.7G 6884k  171M  715M| 96   0   4   0   0   0|  12k  124k
14.7G 6884k  171M  715M| 87   0  13   0   0   0|8192B    0 
14.7G 6884k  171M  715M| 91   0   9   0   0   0|  32k    0 
14.7G 6892k  171M  715M| 91   0   9   0   0   0|  12k   64k
14.7G 8780k  172M  708M| 92   0   8   0   0   0|5072k    0 
14.7G 8780k  172M  708M| 84   0  16   0   0   0|  20k  104k
14.7G 8780k  172M  708M| 81   0  18   0   0   0|8192B    0 
14.7G 8780k  172M  708M| 95   0   5   0   0   0|  12k    0 
14.7G 8788k  172M  708M|100   0   0   0   0   0|  32k   52k
14.7G 8788k  172M  708M| 88   0  11   0   0   0|  12k    0 
14.7G 8796k  172M  708M| 89   0  11   0   0   0|  16k   32k
14.7G 8800k  172M  708M| 88   0  12   0   0   0| 560k    0 
14.7G 8800k  172M  708M| 92   0   8   0   0   0|  12k    0 
14.7G 8816k  176M  702M| 66   0  33   0   0   0|1592k  220k
14.5G 8848k  278M  829M| 31   2  66   1   0   0|3224k  205M
14.5G 4748k 70.8M 1015M|  4   2  93   1   0   0|  33M 6360k
14.6G 5168k 89.7M  906M| 13   1  86   1   0   0|  19M    0 
14.7G 5536k  117M  777M| 17   1  82   1   0   0|  45M    0 
14.7G 5980k  269M  611M| 10   1  87   1   0   0|  77M   74M
14.7G 6140k  428M  437M| 19   1  76   4   0   0| 198M   44M
14.7G 6152k  531M  356M| 78   1  20   0   0   0| 210M  140k
14.7G 6152k  660M  226M| 77   2  21   0   0   0| 259M    0 
14.7G 6044k  728M  161M| 75   4  21   0   0   1| 660M 4096B
14.7G 6036k  731M  158M| 73   5  22   0   0   0| 670M 4096B
14.7G 6036k  733M  157M| 72   5  22   0   0   0| 669M  112k
14.7G 6044k  740M  150M| 74   4  22   0   0   1| 670M   84k
14.7G 6080k  737M  150M| 73   5  21   1   0   1| 679M   12k
14.7G 5484k  707M  179M| 73   5  21   0   0   0| 672M  148k
14.7G 4848k  725M  163M| 73   5  22   0   0   0| 679M  168k
14.7G 1132k  728M  161M| 73   5  22   0   0   1| 659M  192k
14.7G 1012k  733M  156M| 73   4  21   0   0   1| 677M  612k
14.7G 1012k  722M  167M| 73   5  22   0   0   0| 590M   48k
14.7G 1028k  727M  160M| 72   3  25   1   0   0| 407M   64k
14.7G 1028k  728M  160M| 79   1  20   0   0   0| 292k    0 
14.7G 1028k  732M  153M| 66   4  29   0   0   0| 667M  292k
14.7G  936k  728M  160M| 65   4  30   0   0   0| 669M 1136k
14.7G  940k  720M  170M| 65   4  31   0   0   0| 664M 1224k
14.7G  940k  705M  185M| 65   4  30   0   0   0| 584M  468k
14.7G  940k  725M  165M| 39   2  58   1   0   0| 189M  368k
14.7G  856k  727M  163M|  7   2  88   3   0   0|  86M   51M
14.7G 2224k  712M  169M| 48   4  45   3   0   1| 513M   69M
14.7G 2396k  712M  168M| 79   1  20   0   0   0| 812k    0 
14.7G 2428k  706M  179M| 73   3  24   0   0   0| 285M  900k
14.7G 2432k  724M  166M| 75   4  20   0   0   0| 589M 1800k
14.7G 2432k  717M  175M| 75   4  20   0   0   1| 585M 2700k
14.7G 2308k  715M  183M| 73   4  22   0   0   0| 578M 2280k
14.7G 2076k  726M  173M| 74   5  21   0   0   1| 588M 1708k
14.7G 1920k  747M  158M| 74   4  21   0   0   0| 482M  844k
14.7G 1612k  742M  163M| 73   4  21   1   0   1| 690M 1568k
14.7G 1576k  748M  159M| 73   4  22   0   0   1| 584M 1332k
14.7G 1432k  727M  185M| 73   5  22   0   0   0| 580M 1184k
14.7G 1296k  761M  151M| 73   5  22   0   0   0| 572M  732k
14.7G 1224k  758M  157M| 73   4  22   0   0   1| 565M 1148k
14.7G 1212k  767M  151M| 72   5  22   0   0   1| 562M 1416k
14.7G 1212k  769M  148M| 69   4  26   1   0   0| 550M 1376k
14.7G 1208k  735M  181M| 65   4  30   0   0   0| 560M 1048k
14.7G 1212k  739M  178M| 65   4  30   0   0   1| 568M 1028k
14.7G 1028k  736M  185M| 65   3  31   0   0   0| 562M  824k
14.7G 1028k  755M  166M| 65   3  31   0   0   0| 561M  716k
14.7G 1028k  758M  165M| 63   3  33   0   0   1| 393M  624k
14.7G 1168k  758M  160M| 10   2  87   1   0   1| 114M   48M
14.7G 1180k  721M  157M| 12   2  81   5   0   0| 119M   70M
14.7G 1180k  686M  174M| 71   2  26   1   0   0| 239M   24k
14.7G 1180k  691M  169M| 76   1  24   0   0   0|  12M    0 
14.8G 1180k  706M  149M| 81   3  16   0   0   0| 242M  204k
14.7G 1188k  708M  157M| 76   1  24   0   0   0|6184k  116k
14.7G 1188k  696M  171M| 83   4  12   0   0   0| 458M  868k
14.7G 1304k  718M  151M| 78   4  18   0   0   0| 417M  452k
14.7G 1304k  703M  167M| 77   4  18   0   0   0| 432M  156k
14.7G 1284k  722M  149M| 77   4  19   0   0   0| 416M   76k
14.7G 1280k  711M  166M| 78   4  17   0   0   0| 453M  120k
14.7G 1280k  729M  149M| 80   5  14   0   0   1| 456M  172k
14.7G 1280k  710M  169M| 81   5  14   0   0   0| 385M   64k
14.7G 1280k  714M  164M| 78   0  22   0   0   0|5704k    0 
14.7G 1284k  715M  163M| 74   0  25   0   0   0|1392k    0 
14.7G 1292k  704M  170M| 76   3  21   0   0   0| 419M   80k
14.7G 1292k  716M  157M| 78   4  18   0   0   0| 439M  196k
14.7G 1728k  710M  161M| 61   6  27   5   0   1| 368M  116M
14.7G 1728k  698M  172M| 30   3  52  14   0   0| 192M  154M
14.7G 1732k  737M  131M| 40   3  46  11   0   0| 269M  161M
14.7G 1704k  715M  153M| 39   2  36  23   0   0| 199M  152M
14.7G 1700k  685M  184M| 47   5  28  19   0   0| 160M  157M
14.7G 1720k  737M  132M| 50   4  31  14   0   1| 315M  159M
14.7G 1716k  702M  165M| 63   6  20  10   0   0| 356M  150M
14.7G 1724k  722M  146M| 45   3  21  30   0   0| 242M  157M
14.7G 1724k  731M  139M| 70   8  13   8   0   0| 377M  166M
14.7G 1640k  737M  132M| 68   7  17   7   0   1| 294M  163M
14.7G 1624k  698M  172M| 56   4  17  23   0   0| 247M  153M
14.7G 1636k  748M  131M| 54   5  17  23   0   0| 291M  183M
14.7G 1612k  658M  223M| 68   5  14  13   0   0| 343M  203M
14.7G 2188k  720M  159M| 80   8   6   5   0   1| 373M  190M
14.7G 2220k  743M  131M| 74   7  13   6   0   0| 298M  193M
14.7G 2240k  696M  167M| 76   6  13   5   0   1| 223M  216M
14.7G 2584k  693M  170M| 73   5  21   1   0   0| 202M  160M
14.7G 2348k  736M  132M| 74   7  12   6   0   1| 317M  202M
14.7G 2316k  692M  177M| 64   5  22   8   0   1| 395M  229M
14.7G 2276k  690M  179M| 60   4  27   9   0   0| 274M  214M
14.7G 2188k  735M  135M| 56   4  31   9   0   0| 156M  168M
14.7G 2036k  691M  179M| 49   3  40   8   0   0|  41M  194M
14.7G 1960k  712M  160M| 17   1  69  12   0   0|  17M  173M
14.7G 1716k  728M  139M|  0   0  82  17   0   0|3136k  179M
14.7G 1920k  709M  161M|  0   2  81  17   0   0|7080k  238M
14.7G 1916k  727M  145M|  8   1  82   9   0   0|  82M  128M
14.7G 1892k  726M  149M| 31   2  62   5   0   0| 270M  592k
14.7G 1900k  735M  149M| 22   2  70   6   0   0| 293M   65M
14.7G 1896k  730M  155M| 34   2  60   4   0   0| 290M  504k
14.7G 1904k  721M  166M| 29   2  64   5   0   0| 371M  880k
14.7G 1904k  723M  161M| 48   2  46   4   0   0| 288M  376k
14.7G 1768k  720M  166M| 58   2  38   2   0   0| 247M  464k
14.7G 1744k  725M  161M| 60   2  36   2   0   0| 329M  476k
14.7G 1704k  731M  155M| 53   2  41   4   0   0| 293M  324k
14.7G 1684k  730M  156M| 35   2  59   4   0   0| 346M  628k
14.7G 1672k  728M  159M| 36   2  58   4   0   0| 330M  536k
14.7G 1672k  733M  157M| 60   2  35   3   0   0| 271M  128k
14.7G 1672k  719M  173M| 72   2  24   1   0   0| 251M   76k
14.7G 1672k  726M  164M| 49   2  45   4   0   0| 337M  516k
14.7G 1664k  743M  148M| 32   2  58   7   0   0| 414M  360k
14.7G 1664k  727M  164M| 55   2  41   2   0   0| 215M  160k
14.7G 1664k  726M  164M| 67   0  32   0   0   0|1308k    0 
14.7G 1664k  725M  166M| 22   2  73   3   0   0| 264M  292k
14.7G 1664k  732M  158M| 37   2  57   4   0   0| 371M  248k
14.7G 1672k  735M  156M| 44   2  50   4   0   0| 379M  400k
14.7G 1672k  740M  154M| 52   2  43   3   0   0| 332M   80k
14.7G 1664k  744M  151M| 53   2  42   3   0   0| 364M  180k
14.7G 1664k  726M  167M| 56   2  39   3   0   0| 264M  188k
14.7G 1664k  729M  159M| 54   2  37   6   0   0| 318M  332k
14.7G 1672k  741M  152M| 51   2  41   5   0   0| 334M  840k
14.7G 1668k  730M  161M| 52   2  40   6   0   0| 345M 1092k
14.7G 1668k  731M  165M| 52   2  43   3   0   0| 295M 1600k
14.7G 1668k  734M  164M| 50   2  45   3   0   0| 316M  156k
14.7G 1668k  747M  148M| 52   2  42   4   0   0| 354M  192k
14.7G 2176k  726M  170M| 56   2  38   4   0   0| 303M  156k
14.7G 2176k  737M  156M| 59   2  35   4   0   0| 346M  152k
14.7G 2176k  727M  167M| 51   0  48   0   0   0|  35M   36k
14.7G 2176k  722M  163M| 26   1  71   2   0   0| 173M   72k
14.7G 2184k  737M  147M| 30   2  62   6   0   0| 366M  452k
14.7G 2192k  718M  167M| 43   2  50   4   0   0| 377M  372k
14.7G 2192k  729M  155M| 52   2  42   4   0   0| 385M   56k
14.7G 2192k  725M  160M| 62   2  31   5   0   0| 325M   28k
14.7G 2192k  720M  165M| 49   2  45   4   0   0| 323M   72k
14.7G 2200k  722M  161M| 53   2  42   3   0   0| 265M  368k
14.7G 2208k  733M  155M| 54   2  41   2   0   0| 325M  656k
14.7G 2208k  732M  157M| 47   2  48   3   0   0| 319M 1680k
14.7G 2208k  731M  164M| 55   2  40   3   0   0| 366M 3472k
14.7G 2208k  736M  165M| 48   2  49   1   0   0| 317M 3728k
14.7G 2208k  747M  158M| 47   2  50   1   0   0| 315M 2308k
14.7G 2200k  759M  149M| 57   2  37   4   0   0| 341M 4888k
14.7G 2196k  760M  154M| 54   2  41   3   0   0| 274M 3792k
14.7G 2192k  744M  173M| 58   1  40   1   0   0| 146M 3048k
14.7G 2192k  750M  168M| 29   1  69   1   0   0|  74M 1092k
14.7G 2184k  762M  160M| 29   1  65   4   0   0| 358M 7344k
14.7G 2184k  767M  164M| 41   2  53   4   0   0| 354M 7172k
14.7G 2192k  772M  164M| 45   2  49   4   0   0| 333M 5724k
14.7G 2192k  785M  160M| 58   2  37   3   0   0| 326M 4120k
14.7G 2188k  786M  163M| 53   2  42   3   0   0| 305M 4160k
14.7G 2176k  800M  153M| 43   2  52   3   0   0| 296M 4044k
14.7G 2176k  806M  150M| 59   2  34   4   0   0| 308M 3188k
14.6G 2184k  785M  177M| 48   1  47   3   0   0| 292M 1664k
14.6G 2184k  806M  159M| 50   2  44   5   0   0| 320M 2428k
14.6G 2184k  816M  152M| 56   2  39   2   0   0| 352M 2948k
14.6G 2184k  815M  153M| 40   2  51   7   0   0| 284M 1928k
14.6G 2188k  812M  155M| 36   1  56   6   0   0| 241M 1484k
14.6G 2196k  815M  153M| 49   2  44   4   0   1| 365M 1796k
14.6G 2196k  819M  148M| 56   2  39   3   0   0| 292M 1628k
14.6G 2196k  804M  175M| 54   1  43   2   0   0| 140M  488k
14.6G 2196k  804M  175M| 29   0  71   0   0   0|  56k    0 
14.6G 2196k  825M  154M| 29   2  66   4   0   0| 345M  900k
14.6G 2204k  832M  151M| 36   2  57   5   0   0| 438M 1160k
14.6G 2204k  818M  164M| 48   2  47   3   0   0| 329M 1120k
14.6G 2204k  814M  171M| 48   2  47   3   0   0| 325M  744k
14.6G 2204k  821M  164M| 50   1  45   3   0   0| 260M  652k
14.6G 2204k  826M  159M| 54   2  42   3   0   0| 280M  688k
14.6G 2212k  820M  168M| 58   2  37   3   0   0| 304M  544k
14.6G 2212k  827M  160M| 48   2  44   6   0   0| 346M  532k
14.6G 2216k  840M  151M| 51   2  43   4   0   0| 366M  836k
14.6G 2216k  829M  162M| 59   2  38   1   0   0| 316M  412k
14.6G 2216k  830M  159M| 52   2  40   6   0   0| 352M  188k
14.6G 2224k  839M  152M| 52   2  42   3   0   0| 299M  304k
14.6G 2224k  824M  167M| 55   2  38   4   0   0| 366M  224k
14.6G 2224k  825M  164M| 60   2  34   4   0   0| 286M  308k
14.6G 2224k  825M  164M| 44   0  56   0   0   0| 136k    0 
14.6G 2224k  817M  171M| 21   1  76   2   0   0| 193M  148k
14.6G 2232k  824M  164M| 30   2  64   5   0   0| 383M  332k
14.6G 2232k  832M  156M| 46   2  47   5   0   0| 372M  264k
14.6G 2232k  842M  148M| 57   2  37   5   0   0| 349M  260k
14.6G 2232k  822M  169M| 48   2  44   6   0   0| 364M  308k
14.6G 2232k  819M  168M| 55   2  37   5   0   1| 278M  296k
14.6G 2240k  827M  160M| 54   2  42   2   0   0| 272M  268k
14.6G 2240k  834M  151M| 53   2  41   4   0   0| 312M  248k
14.6G 2240k  827M  163M| 57   3  37   4   0   0| 357M  192k
14.6G 2240k  820M  167M| 51   2  42   4   0   0| 297M  204k
14.6G 2240k  823M  162M| 44   2  50   5   0   0| 358M  120k
14.6G 2248k  828M  156M| 57   2  37   4   0   0| 337M  124k
14.6G 2248k  818M  165M| 57   2  38   3   0   0| 303M  120k
14.6G 2540k  821M  163M| 60   2  32   5   0   0| 351M  108k
14.6G 2540k  824M  159M| 50   1  48   1   0   0|  97M   12k
14.6G 2540k  824M  159M| 26   1  72   1   0   0|  76M 4096B
14.6G 2548k  833M  151M| 30   2  64   4   0   0| 369M   56k
14.6G 2548k  828M  156M| 39   2  55   4   0   0| 369M  108k
14.6G 2548k  828M  154M| 51   2  43   4   0   0| 337M   68k
14.6G 2548k  818M  161M| 46   2  47   4   0   0| 325M   48k
14.6G 2548k  829M  152M| 48   2  47   3   0   0| 309M   64k
14.6G 2436k  808M  173M| 59   2  36   3   0   0| 289M   92k
14.6G 2264k  826M  156M| 59   3  36   3   0   0| 317M   44k
14.6G 2264k  816M  168M| 40   2  53   5   0   0| 363M   76k
14.6G 2264k  825M  161M| 56   3  37   4   0   0| 358M  300k
14.6G 2264k  818M  167M| 53   2  40   5   0   0| 356M  172k
14.6G 2272k  835M  152M| 52   2  44   3   0   0| 267M  304k
14.6G 2272k  818M  169M| 63   3  32   2   0   0| 371M  536k
14.6G 2272k  839M  147M| 50   3  41   6   0   0| 348M  360k
14.6G 2272k  815M  173M| 54   1  43   2   0   0| 157M  340k
14.6G 2272k  815M  173M| 42   0  58   0   0   0|  96k    0 
14.6G 2280k  830M  156M| 23   1  69   6   0   0| 242M  520k
14.6G 2280k  825M  154M| 30   3  32  35   0   1| 432M  796k
14.6G 2280k  812M  169M| 57   2  38   2   0   0| 277M  668k
14.6G 2280k  809M  169M| 45   2  49   4   0   0| 342M  372k
14.6G 2280k  809M  169M| 37   2  56   5   0   0| 369M  460k
14.6G 2288k  808M  170M| 52   2  44   3   0   0| 252M  348k
14.6G 2288k  824M  153M| 59   2  36   4   0   0| 317M  532k
14.6G 2288k  821M  163M| 53   2  42   3   0   0| 311M  584k
14.6G 2288k  821M  160M| 54   2  39   5   0   0| 355M  164k
14.6G 2288k  814M  162M| 44   2  45   8   0   0| 395M  120k
14.6G 2296k  810M  166M| 47   2  48   3   0   0| 287M  144k
14.6G 2296k  828M  154M| 64   2  31   2   0   0| 324M  208k
14.6G 2296k  829M  152M| 49   2  46   2   0   0| 328M  164k
14.6G 2296k  824M  159M| 53   2  40   5   0   0| 355M   76k
14.6G 2296k  815M  165M| 54   1  44   1   0   0|  65M   12k
14.6G 2304k  819M  161M| 36   1  64   0   0   0|  29M   36k
14.6G 2304k  824M  158M| 24   2  69   4   0   0| 473M  132k
14.6G 2304k  822M  157M| 46   3  48   4   0   0| 405M   92k
14.6G 2304k  831M  148M| 50   2  43   4   0   0| 381M   72k
14.6G 2304k  812M  166M| 53   2  42   3   0   0| 363M   64k
14.6G 2312k  817M  161M| 57   2  39   3   0   0| 277M   92k
14.6G 2312k  814M  165M| 58   2  37   2   0   0| 325M   20k
14.6G 2312k  830M  149M| 59   2  34   5   0   0| 325M   52k
14.6G 2312k  827M  153M| 56   2  38   4   0   0| 319M  304k
14.6G 2312k  831M  149M| 56   2  39   3   0   0| 351M  216k
14.6G 2320k  812M  170M| 51   2  46   1   0   0| 342M  468k
14.6G 2320k  826M  154M| 46   2  49   3   0   0| 319M  148k
14.6G 2320k  827M  153M| 54   2  37   6   0   0| 362M  220k
14.6G 2320k  814M  166M| 56   2  39   3   0   0| 287M  572k
14.6G 2320k  819M  164M| 45   0  54   0   0   0|  56M   84k
14.6G 2328k  819M  164M| 27   1  70   1   0   0| 125M  220k
14.6G 2328k  817M  167M| 25   2  67   5   0   0| 444M  500k
14.6G 2324k  817M  168M| 49   2  45   3   0   0| 353M  312k
14.6G 2324k  819M  166M| 51   2  42   5   0   0| 352M  104k
14.6G 2324k  831M  155M| 47   2  46   5   0   0| 314M  104k
14.6G 2332k  802M  178M| 50   1  42   6   0   0| 238M  156k
14.6G 2332k  817M  164M| 53   2  41   3   0   0| 319M  144k
14.6G 2332k  819M  162M| 55   3  38   4   0   0| 339M  168k
14.6G 2332k  832M  150M| 47   2  48   3   0   0| 362M   60k
14.6G 2388k  816M  169M| 54   2  42   2   0   0| 323M  260k
14.6G 2400k  837M  151M| 52   2  43   2   0   0| 371M  196k
14.6G 2400k  824M  164M| 53   2  42   2   0   0| 319M   64k
14.6G 2400k  841M  148M| 56   2  40   2   0   0| 357M   56k
14.6G 2400k  831M  153M| 56   3  37   4   0   0| 341M  124k
