application,framework,benchmark,mem_size,mem_freq,channels,cpu_freq,core_count,input_size,exe_time,IPC,L3_hit,L2_hit,C0_residency,CPU_Energy,DRAM_Energy,EDP(k),CPU_watt,DRAM_watt,BW
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.421186,0.747524,0.24801,0.24889,27.3808,0.732411,0.028057,27.4357,0.733879,12.0673
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.417708,0.948538,0.295634,0.221978,27.4847,0.725664,0.028154,27.5398,0.727118,1.52157
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.587694,0.862301,0.485823,0.417898,14.5013,0.479624,0.0149509,14.5303,0.480586,15.2643
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.740164,0.5487,0.258317,0.876275,20.0174,0.595491,0.0205717,20.0575,0.596685,88.3074
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.04254,0.637862,0.323299,1.8615,18.8978,0.588377,0.0194667,18.9167,0.588966,156.147
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.17371,0.929085,0.601456,15.568,41.981,0.874196,0.0427695,42.0651,0.875948,303.106
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.25221,0.899163,0.54319,15.6723,42.0117,0.968368,0.0429371,42.0538,0.969337,619.612
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.29742,0.861867,0.585023,22.3901,44.8645,1.06154,0.0458342,44.9544,1.06367,1190.07
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.41728,0.891877,0.901347,26.9142,47.3925,0.934891,0.0482307,47.4874,0.936765,891.991
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.40673,0.942297,0.666307,4.42895,35.8945,0.840398,0.0366614,35.9664,0.842083,105.765
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.17847,0.881166,0.549238,35.6843,47.6199,0.997744,0.0485691,47.6676,0.998742,1164.94
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.23525,0.799939,0.595972,79.5248,67.6437,1.50055,0.069006,67.7793,1.50355,4020.27
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.21553,0.745324,0.579884,82.8342,67.5934,1.66597,0.0691901,67.661,1.66764,5547.69
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.61695,0.592442,0.644625,67.9364,63.9922,2.41226,0.0662716,64.1204,2.41709,10455.8
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.75996,0.359188,0.341546,55.0913,58.8857,2.50762,0.0612705,59.0037,2.51265,10994.6
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.53899,0.495648,0.317346,76.0296,65.306,2.48539,0.0676558,65.4369,2.49037,10772.7
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.73516,0.452661,0.199564,50.9888,54.1111,1.59761,0.0555973,54.2195,1.60081,4102.57
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.16153,0.343846,0.212405,38.1873,49.7696,1.36777,0.0510351,49.8693,1.37052,3227.49
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.0056,0.471258,0.29481,43.4869,51.6964,1.27773,0.0528681,51.7999,1.28029,2711.56
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.85611,0.222276,0.414875,44.7594,52.5457,1.49478,0.0539324,52.651,1.49777,3951.24
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.01272,0.268326,0.277118,45.5588,55.7777,2.34004,0.0580015,55.8895,2.34473,9761.34
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.6089,0.41635,0.30615,64.8751,61.2451,2.35039,0.0634683,61.3678,2.3551,9896.98
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.15485,0.400484,0.255879,40.8909,51.007,1.36499,0.0522672,51.1092,1.36772,3080.99
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.05482,0.390956,0.245272,36.8584,49.8364,1.30775,0.051093,49.8863,1.30906,3007.31
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.8004,0.536136,0.3951,50.3429,55.4677,1.301,0.0566552,55.5789,1.30361,2979.77
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.70535,0.419191,0.486279,55.3694,57.194,1.47296,0.0586083,57.2512,1.47444,4093.46
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.93693,0.614827,0.612453,57.3191,58.6761,1.41288,0.0599688,58.7937,1.41571,3995.62
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.07842,0.468916,0.608359,47.2169,54.6605,1.48101,0.0560854,54.7152,1.48249,4057.94
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.15005,0.517903,0.540303,46.8363,54.8843,1.39043,0.0561622,54.9943,1.39322,3751.58
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.85678,0.618511,0.50157,34.3052,49.9055,1.23583,0.0510902,49.9555,1.23706,2559.27
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.29932,0.788021,0.571108,62.1401,61.5429,1.24309,0.0626604,61.6662,1.24559,2417.58
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.27557,0.749078,0.557118,78.6973,66.2452,1.46992,0.0676474,66.3115,1.47139,4061.19
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.50332,0.636915,0.589155,67.4824,63.937,1.98814,0.0657932,64.0651,1.99213,7803.74
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.72557,0.447949,0.471245,59.0354,60.066,2.32364,0.0623273,60.1262,2.32597,9819.47
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.65105,0.46851,0.404074,68.9798,63.3795,2.38753,0.0656355,63.5065,2.39232,10358.1
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.6807,0.455215,0.25587,58.4656,57.6755,1.81297,0.059429,57.7332,1.81479,6208.89
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.9941,0.407019,0.250267,38.385,50.1391,1.32723,0.0513634,50.2396,1.32989,2980.63
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.78454,0.512566,0.379138,47.8554,54.3667,1.24801,0.0555035,54.4757,1.25051,2769.37
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.59812,0.429867,0.440719,57.3434,57.6838,1.50176,0.0590672,57.7994,1.50477,4176.6
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.99488,0.371468,0.403863,45.0673,52.9359,1.43158,0.0542587,53.0419,1.43444,3771.54
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.96852,0.577904,0.59795,53.2399,56.631,1.19117,0.0577066,56.7445,1.19355,2593.52
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.29489,0.440646,0.673585,38.388,51.3442,1.17342,0.0524126,51.4471,1.17577,2438.95
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.69917,0.586127,0.487847,19.8982,39.0517,0.958086,0.0399698,39.0908,0.959045,1906.01
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.19576,0.866056,0.606104,61.8557,61.4053,1.11057,0.0623908,61.5283,1.11279,2034.12
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.19248,0.79314,0.559882,74.2897,64.7004,1.32656,0.0658949,64.8301,1.32921,3799.53
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.39996,0.693002,0.616231,59.6394,60.5095,1.77859,0.0621635,60.6308,1.78216,6817.92
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.60967,0.456538,0.452152,48.8767,55.3792,1.86859,0.0571333,55.4902,1.87233,7524.75
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.95176,0.395191,0.45336,41.0231,52.0784,1.57273,0.0535439,52.1828,1.57588,4883.69
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.31405,0.420299,0.275394,25.8016,45.4468,1.07207,0.0464258,45.5379,1.07422,1694.86
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.17194,0.527737,0.248597,26.2219,45.223,1.05031,0.0461807,45.3136,1.05242,1396.49
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.75364,0.367221,0.453717,29.4397,47.3222,1.17995,0.0484052,47.417,1.18232,2302.62
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.20512,0.846878,0.598364,34.6226,51.0887,0.948569,0.0519332,51.1911,0.95047,1241.72
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.40206,0.797588,0.568701,43.1139,53.7794,1.12132,0.0547909,53.8872,1.12357,2273.83
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.36066,0.688308,0.60089,39.7702,52.3112,1.26214,0.0534662,52.416,1.26467,3233.79
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.39848,0.738757,0.562783,48.0453,55.3934,1.24259,0.0565227,55.5044,1.24508,2463.84
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.41479,0.701739,0.497885,31.5363,48.4715,1.22083,0.0495929,48.5686,1.22328,2018.57
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.19128,0.504075,0.493602,25.7672,45.2184,1.1652,0.0462908,45.309,1.16754,1864.73
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.54549,0.786587,0.652346,67.3348,62.8264,1.40312,0.0641011,62.9523,1.40593,3509.82
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.45294,0.686149,0.584539,68.2497,61.8133,1.66776,0.0633541,61.9372,1.6711,5151.1
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.50879,0.643982,0.61271,79.5992,66.9656,2.06738,0.0688949,67.0998,2.07152,8256.14
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.86283,0.406661,0.536688,49.146,56.1824,1.92232,0.0579885,56.295,1.92617,6967.06
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.7989,0.577984,0.57364,60.5216,60.821,2.13888,0.062834,60.9429,2.14317,8328.8
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.98572,0.433085,0.482111,48.9054,56.6866,2.11764,0.0586866,56.8002,2.12189,8222.14
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.87368,0.428816,0.437101,42.3238,53.5888,1.89321,0.055371,53.6962,1.897,6857.81
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.56356,0.748755,0.575022,57.78,60.782,1.70061,0.0623577,60.9039,1.70402,5590.53
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.42978,0.75585,0.539242,60.6333,61.1625,1.64758,0.0627473,61.2238,1.64923,5126.89
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.17448,0.613668,0.53942,54.0093,57.029,1.34334,0.058314,57.0861,1.34468,4047.11
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.34701,0.818726,0.641883,63.4849,60.6755,1.04557,0.0615977,60.7971,1.04767,2084.82
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.39344,0.735026,0.642444,80.3244,67.4896,1.58949,0.0689409,67.6248,1.59267,5622.96
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.4849,0.662106,0.599603,68.0344,62.5807,1.54738,0.0639999,62.7062,1.55048,5480.3
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.59415,0.644537,0.639078,60.3195,59.3067,1.62966,0.0608145,59.4256,1.63293,5195.45
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.60892,0.710126,0.661683,73.5523,66.0355,1.98438,0.0678838,66.1678,1.98836,7617.74
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.61171,0.6603,0.619803,62.6373,61.7102,1.95574,0.0635386,61.8339,1.95966,7408.48
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.67053,0.604156,0.536282,53.3876,58.675,1.87939,0.0604333,58.7926,1.88316,6697.5
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.65924,0.687699,0.535967,46.6515,55.634,1.54536,0.057065,55.7455,1.54846,5075.76
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.40334,0.763421,0.604159,64.0005,61.9226,1.40956,0.0632055,62.0467,1.41238,4148.67
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.36872,0.780112,0.635132,60.6664,60.145,1.37761,0.0613996,60.2656,1.38037,3947.37
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.63638,0.670909,0.644209,39.6499,52.2221,1.38988,0.0535048,52.3268,1.39267,3800.42
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.56723,0.780025,0.710531,63.5806,61.7556,1.5795,0.0632084,61.8793,1.58266,5120.13
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.66298,0.614059,0.468009,38.2473,52.5977,1.57986,0.0540692,52.7031,1.58303,5062.8
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.75192,0.614067,0.476655,14.9942,42.1978,1.15939,0.0432705,42.2824,1.16171,2115.24
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.5993,0.676732,0.390702,8.09248,38.6973,0.956311,0.0396139,38.736,0.957268,1074.32
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.526136,0.559759,0.265691,0.606742,14.369,0.469664,0.014809,14.3978,0.470605,48.2478
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,0.906635,0.761316,0.415695,1.71589,22.4372,0.684078,0.0230982,22.4597,0.684763,119.672
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.34578,0.23231,0.348291,1.99009,21.8667,0.678463,0.0225001,21.9105,0.679823,178.97
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.391668,0.681346,0.255876,0.230418,19.5167,0.596547,0.020073,19.5558,0.597742,10.1343
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.613769,0.665962,0.314957,0.489501,19.3244,0.56994,0.0198546,19.3631,0.571082,41.5926
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.419678,0.697897,0.262182,0.290315,15.7297,0.488437,0.0161857,15.7612,0.489416,11.7749
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,0.801213,0.56139,0.343726,0.991439,18.7681,0.646318,0.0193756,18.8057,0.647613,96.6575
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.15349,0.821411,0.4957,7.53018,36.4445,0.780529,0.0371505,36.5175,0.782094,279.877
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.25079,0.92318,0.59742,16.5532,42.6621,0.867556,0.0434426,42.7476,0.869294,459.733
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.23354,0.918566,0.557721,17.8673,43.0587,0.893566,0.0438644,43.145,0.895357,682.934
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.34978,0.862725,0.810577,35.4986,50.4241,1.13205,0.0514531,50.5252,1.13432,1654.48
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.49436,0.930999,0.919832,8.85152,39.0818,0.877776,0.0398796,39.1601,0.879535,163.428
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.31692,0.907698,0.497521,4.88405,28.8314,0.714418,0.0294867,28.8892,0.71585,178.52
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.20978,0.850068,0.608537,70.7503,64.6879,1.3201,0.0658759,64.8175,1.32274,2523.08
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.19747,0.7679,0.559086,81.097,67.1724,1.57529,0.0686102,67.307,1.57844,4459.97
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.3804,0.762234,0.643599,76.1497,66.2123,1.89116,0.0679672,66.345,1.89495,6562.39
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.63372,0.586213,0.752466,52.0566,56.6382,1.75327,0.0582747,56.7517,1.75679,5744.87
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.48062,0.743647,0.600555,70.191,65.2702,1.90904,0.0670449,65.401,1.91287,6439.46
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.33049,0.660273,0.453966,81.2316,66.5264,1.73051,0.0681204,66.6597,1.73397,5895.05
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.81487,0.544837,0.533852,58.0785,58.986,1.58892,0.0604538,59.1042,1.5921,4700.87
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.91528,0.478534,0.302672,25.9316,46.0032,1.16946,0.0470783,46.0954,1.1718,1914.63
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.47399,0.691801,0.519198,62.3056,60.8649,1.30685,0.0620474,60.9869,1.30947,2804.64
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.49081,0.657105,0.491557,64.3029,61.1323,1.41978,0.0624269,61.2548,1.42262,3826.09
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.81005,0.517648,0.558632,58.4501,59.089,1.51631,0.0604841,59.2074,1.51935,4608.66
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.91931,0.318588,0.343006,25.469,46.4929,1.26009,0.0476575,46.5861,1.26262,3366.28
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.51993,0.742342,0.559684,61.131,62.3396,1.67982,0.0638914,62.4645,1.68318,6088.61
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.29843,0.629156,0.442861,79.8713,66.1882,1.8508,0.0679029,66.3208,1.8545,6802.74
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.73652,0.571101,0.480941,50.9883,55.8838,1.43474,0.0572612,55.9397,1.43618,4000.7
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.01638,0.504387,0.289543,23.8246,45.1724,1.02889,0.0461089,45.2629,1.03096,1540.02
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.5537,0.638189,0.481537,49.1066,55.826,1.15992,0.0569289,55.8819,1.16108,2433.08
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.55046,0.639462,0.490453,52.1962,56.5691,1.28216,0.0577355,56.6825,1.28472,3077.42
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.02332,0.481902,0.390197,30.3455,47.3517,1.162,0.0484652,47.3991,1.16317,2026.45
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.68221,0.499084,0.453602,37.1477,51.444,1.30596,0.0526445,51.5471,1.30858,3070.1
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.7929,0.603292,0.476828,36.7888,51.9369,1.46643,0.0533499,51.9889,1.4679,4632.21
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.80082,0.51798,0.193831,28.4503,46.7337,1.25276,0.0478905,46.8274,1.25527,3080.82
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.12934,0.569502,0.396484,24.4006,45.3508,1.03993,0.0462979,45.4417,1.04201,1581.58
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.24777,0.583403,0.403911,22.8818,44.7823,1.03356,0.0457242,44.872,1.03563,1350.39
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.45365,0.493286,0.3032,19.2981,43.4777,1.04349,0.0444321,43.5648,1.04558,1167.05
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.33058,0.516504,0.313677,20.3791,43.7963,1.08702,0.0447936,43.8841,1.0892,1258.69
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.84815,0.439526,0.343207,17.534,42.7536,1.02017,0.0436862,42.8393,1.02222,1338.42
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.6044,0.60965,0.494464,29.0591,48.6666,1.28442,0.0498511,48.7642,1.28699,2828.6
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.61567,0.712906,0.549294,34.9616,51.0991,1.46423,0.0524582,51.2015,1.46716,4218.39
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.60679,0.576011,0.308861,32.7761,48.803,1.33287,0.0500356,48.9008,1.33555,3394.26
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.64503,0.665505,0.456128,28.258,47.6852,1.06971,0.0486574,47.7807,1.07186,1253.58
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.64754,0.677913,0.511347,32.8552,48.9299,1.14762,0.0499774,49.028,1.14992,1776.19
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.92361,0.547422,0.365276,24.0928,45.272,1.15145,0.0463306,45.3628,1.15375,1897.75
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.64322,0.73067,0.473292,28.2062,47.5191,1.02629,0.0484969,47.5667,1.02732,964.529
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.611,0.583616,0.54388,34.0345,49.4018,1.25876,0.0505592,49.5008,1.26128,2027.7
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.82869,0.521076,0.507681,27.8523,47.6852,1.5727,0.0492087,47.733,1.57428,3949.97
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.61068,0.672251,0.49079,30.5279,49.5074,1.43777,0.0508433,49.6067,1.44065,3582.46
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.41752,0.673675,0.419399,39.0195,51.0653,1.39131,0.0523517,51.1676,1.39409,2924.07
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.88859,0.618284,0.471952,27.5026,46.8518,1.19981,0.0479555,46.9457,1.20222,1855.14
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.67727,0.616827,0.454033,28.0713,47.6251,1.14381,0.0486714,47.7206,1.1461,1424.73
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.69679,0.66054,0.457819,28.3715,47.192,1.10272,0.0481981,47.2865,1.10493,1518.07
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.08811,0.654874,0.337598,15.5725,41.7075,0.971473,0.0425936,41.791,0.97342,804.231
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.19802,0.255702,0.234819,13.0621,40.8226,1.04017,0.041779,40.9044,1.04226,1105.24
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.20552,0.201315,0.19958,13.7806,41.8082,1.29931,0.0430213,41.892,1.30191,2974.73
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.99528,0.465688,0.334795,16.5534,42.5408,1.16035,0.0436138,42.6261,1.16268,2150.77
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.35715,0.61768,0.269073,12.8726,40.5341,0.941118,0.0413923,40.6153,0.943004,549.272
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.33786,0.596056,0.294283,13.3652,40.7538,0.895111,0.0415656,40.8355,0.896905,624.903
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.02046,0.700494,0.364025,17.4618,42.3438,0.932107,0.0431894,42.4287,0.933975,965.245
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.18665,0.4747,0.376103,14.7363,41.3614,0.945265,0.042222,41.4443,0.947159,797.383
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.40849,0.60151,0.621613,16.0301,42.2338,1.03333,0.0431806,42.3184,1.0354,972.538
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.28706,0.680474,0.606417,17.5039,42.8028,1.08056,0.0437956,42.8886,1.08273,1267.95
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.63744,0.537881,0.672159,13.8023,41.2589,0.981418,0.0421558,41.3415,0.983385,858.489
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.67499,0.475703,0.642191,13.4571,40.8803,0.996979,0.0417935,40.9622,0.998977,888.845
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.48813,0.590089,0.56144,14.9318,41.815,1.04369,0.042773,41.8988,1.04578,1203.74
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.64036,0.476284,0.645774,13.4839,41.1429,0.97204,0.0420308,41.2254,0.973988,876.149
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.60631,0.454673,0.613449,13.8619,41.1908,0.996887,0.0421455,41.232,0.997885,943.018
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.44478,0.807262,0.543808,16.3712,42.2726,1.03047,0.0432165,42.3574,1.03254,1045.91
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,2.53679,0.553391,0.598756,14.4558,41.7223,0.975283,0.0426549,41.7641,0.976259,992.213
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,2.67481,0.490766,0.627268,13.5298,41.1228,0.962523,0.0420012,41.2052,0.964452,978.985
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.82902,0.518786,0.438613,10.8717,40.1977,1.01208,0.0411686,40.2379,1.01309,1101.82
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.26397,0.76549,0.600295,51.5259,56.7581,1.26559,0.0579076,56.8718,1.26812,2557.7
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.999,1.69308,0.765116,0.58132,69.388,63.9605,1.44785,0.065343,64.0245,1.4493,3925.86
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.69305,0.742419,0.647602,73.5775,64.7996,1.56868,0.0662355,64.9294,1.57182,4598.25
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.72546,0.713676,0.611388,65.6908,61.9531,1.73291,0.0635586,62.0772,1.73638,5479.5
pagerank,hadoop,bigdatabench,16,2133,2,2.1,16,1,0.998,1.90598,0.649728,0.573597,56.8881,59.7327,1.83788,0.0614475,59.8524,1.84157,6213.89
