[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
3388M 17.7M  567M 11.7G| 85   4  11   0   0   0| 496k    0 
3395M 17.7M  588M 11.7G| 70   2  27   0   0   1| 212k  112k
2873M 17.8M  588M 12.2G| 58   3  39   0   0   0|  52k  524k
3009M 17.8M  588M 12.1G| 93   2   5   0   0   0|  16k    0 
3286M 17.8M  588M 11.8G| 75   2  22   0   0   0| 168k    0 
2930M 17.8M  602M 12.1G| 51   2  46   0   0   1|  88k   53M
2876M 17.8M  609M 12.2G| 64   3  33   0   0   0|  32k   32k
3045M 17.8M  610M 12.0G| 74   2  23   0   0   0|4096B   45M
3291M 17.8M  654M 11.7G| 75   2  22   0   0   0| 132k    0 
2927M 17.8M  745M 12.0G| 50   2  48   0   0   0|  80k    0 
2875M 17.8M  749M 12.0G| 58   3  38   0   0   0|  16k   31M
3023M 17.8M  749M 11.9G| 84   2  14   0   0   0|   0     0 
3192M 17.8M  744M 11.7G| 70   2  27   0   0   1|  52k  392k
3061M 17.8M  751M 11.8G| 46   1  52   0   0   0|  60k  104k
2918M 17.8M  758M 12.0G| 44   1  54   0   0   1|  28k   36k
3053M 17.8M  758M 11.8G| 60   2  38   0   0   0|8192B   31M
3108M 17.8M  785M 11.8G| 47   1  52   0   0   0|1324k    0 
3212M 17.8M  869M 11.6G| 41   2  57   0   0   0|  40k  268k
3074M 17.8M  878M 11.7G| 46   2  52   0   0   1|  16k   36k
3114M 17.9M  904M 11.6G| 53   1  46   0   0   1|   0   104k
3117M 17.9M  921M 11.6G| 36   0  63   0   0   0|4096B  760k
3117M 17.9M  943M 11.6G| 28   1  70   0   0   0|  16k    0 
3118M 17.9M  966M 11.6G| 25   0  74   0   0   0|4096B  212k
2877M 17.9M  885M 11.9G| 22   1  76   0   0   1|  52k    0 
2973M 17.9M  907M 11.8G| 35   1  63   0   0   0|  12k   30M
3014M 17.9M  957M 11.7G| 36   1  63   0   0   0|  80k    0 
3118M 17.9M  970M 11.6G| 35   1  63   0   0   0|  60k   48k
2968M 17.9M  970M 11.7G| 43   2  54   0   0   1|  12k  256k
3009M 17.9M  971M 11.7G| 42   1  56   0   0   0|  52k    0 
3114M 17.9M  978M 11.6G| 32   1  66   0   0   0|  24k    0 
3008M 17.9M  978M 11.7G| 34   1  64   0   0   1|8192B   36k
3050M 17.9M  978M 11.6G| 36   1  63   0   0   0|  32k  304k
3155M 17.9M 1018M 11.5G| 32   1  66   0   0   1|  56k  220k
3006M 17.9M 1057M 11.6G| 34   1  63   0   0   1|8192B   36k
3071M 17.9M 1063M 11.5G| 39   1  59   0   0   1|  32k    0 
3177M 17.9M 1070M 11.4G| 39   1  59   0   0   1|  12k    0 
3035M 17.9M 1070M 11.6G| 44   2  53   0   0   1|  24k  300k
3076M 17.9M 1070M 11.5G| 36   1  63   0   0   0|   0  8596k
3099M 17.9M 1070M 11.5G| 18   0  82   0   0   0|  12k 4456k
3100M 17.9M 1075M 11.5G| 19   0  80   0   0   0|8192B    0 
3100M 17.9M 1111M 11.5G| 16   1  83   0   0   0|   0     0 
3100M 17.9M 1149M 11.4G| 17   1  81   0   0   1|   0     0 
3100M 18.0M 1149M 11.4G| 19   0  80   0   0   1|  16k  172k
3100M 18.0M 1149M 11.4G| 19   0  80   1   0   0|   0    89M
3100M 18.0M 1149M 11.4G| 17   0  83   0   0   0|   0    12M
3100M 18.0M 1149M 11.4G| 17   0  82   0   0   0|  16k    0 
3100M 18.0M 1183M 11.4G| 19   1  79   0   0   1| 128k  112k
3101M 18.0M 1239M 11.3G| 18   1  80   0   0   0|   0   200k
3110M 18.0M 1282M 11.3G| 21   1  77   0   0   0|8192B   93M
3111M 18.0M 1324M 11.2G| 19   1  80   0   0   0|   0     0 
3112M 18.0M 1368M 11.2G| 16   1  82   0   0   0|   0     0 
3114M 18.0M 1411M 11.2G| 17   1  81   0   0   0|  16k    0 
3122M 18.0M 1455M 11.1G| 18   1  80   0   0   0|   0   168k
3123M 18.0M 1498M 11.1G| 17   1  82   0   0   0|4096B   56M
3124M 18.0M 1540M 11.0G| 17   1  82   0   0   0|4096B    0 
3143M 18.0M 1583M 11.0G| 18   1  80   0   0   1|   0     0 
3152M 18.0M 1626M 10.9G| 17   1  81   0   0   0|  40k    0 
3151M 18.0M 1432M 11.1G| 16   2  82   0   0   0|  68k   11M
3044M 18.0M 1249M 11.4G| 24   3  73   -   0   0|  52k   96M
2987M 18.0M 1400M 11.3G| 67   4  29   0   0   0|  56k   78M
3149M 18.0M 1465M 11.1G| 89   3   7   0   0   0|1632k   42M
3164M 18.0M 1529M 11.0G| 78   3  19   0   0   1|  44k  104M
3166M 18.0M 1614M 10.9G| 64   2  34   0   0   1|   0   460k
3199M 18.0M 1676M 10.8G| 78   2  19   0   0   1| 208k   32k
3199M 18.0M 1743M 10.7G| 66   2  31   0   0   1|  12k   14M
3203M 18.0M 1812M 10.7G| 60   2  37   0   0   1|   0     0 
3206M 18.0M 1882M 10.6G| 55   2  41   1   0   1|  32k  329M
3208M 18.0M 1905M 10.6G| 53   2  43   0   0   2| 104k   25M
3119M 18.0M 1964M 10.6G| 59   2  38   0   0   1|8192B   32k
3174M 18.0M 2021M 10.5G| 64   3  31   2   0   1|  16k  210M
3215M 18.0M 2030M 10.4G| 63   2  33   0   0   1|  52k   34M
3204M 18.0M 1979M 10.5G| 67   3  29   0   0   0| 372k   88k
2876M 18.1M 2008M 10.8G| 81   4  15   1   0   1| 116k  584M
3016M 18.1M 2053M 10.6G| 79   3  18   0   0   0|   0     0 
2905M 18.1M 1981M 10.8G| 58   3  36   2   0   1| 228k  126M
2999M 18.1M 2055M 10.6G| 68   2  29   0   0   1|  24k    0 
3049M 18.1M 2117M 10.5G| 75   2  22   0   0   1| 100k   16k
3068M 18.1M 2072M 10.6G| 70   2  26   0   0   1| 176k  504k
2906M 18.1M 2136M 10.6G| 60   2  37   0   0   1|8192B    0 
2961M 18.1M 2185M 10.5G| 77   2  20   0   0   1| 104k   24k
2673M 18.1M 2168M 10.8G| 47   3  49   0   0   1| 172k   64k
2831M 18.1M 2213M 10.6G| 68   3  29   0   0   1|  96k   16k
2929M 18.1M 2254M 10.5G| 73   3  23   0   0   1|  52k  428k
2812M 18.1M 2256M 10.6G| 60   3  36   0   0   1|  84k   48k
2904M 18.1M 2326M 10.5G| 62   2  35   0   0   1|  92k   16k
2968M 18.1M 2373M 10.4G| 82   2  16   0   0   1| 524k   16k
2979M 18.1M 2403M 10.3G| 62   2  34   0   0   1| 164k   16k
2810M 18.2M 2417M 10.5G| 65   3  31   0   0   1| 220k  388M
2583M 18.2M 2389M 10.7G| 51   1  46   0   0   1| 124k  124M
2587M 18.2M 2437M 10.7G| 41   1  56   0   0   1|   0    14M
2671M 18.2M 2436M 10.6G| 46   2  45   6   0   2| 260k   92M
2579M 18.2M 2466M 10.6G| 48   2  50   0   0   1|  16k    0 
2595M 18.2M 2427M 10.7G| 41   2  56   0   0   1|  21M  616k
2158M 18.2M 2438M 11.1G| 11   1  85   2   0   0| 180k 1126M
1999M 18.2M 2420M 11.3G|  4   1  95   1   0   0|1516k  264k
1999M 18.2M 2421M 11.3G|  1   0  99   0   0   0| 300k   80k
1996M 18.2M 2421M 11.3G|  0   0 100   0   0   0|  48k 8192B
1995M 18.2M 2421M 11.3G|  1   0  98   0   0   0| 556k  324k
1995M 18.2M 2421M 11.3G|  1   0  99   0   0   0| 332k  280k
1995M 18.2M 2420M 11.3G|  0   0 100   0   0   0|  60k    0 
1995M 18.2M 2420M 11.3G|  0   0 100   0   0   0|  32k    0 
1994M 18.2M 2420M 11.3G|  0   0 100   0   0   0|  44k    0 
1672M 18.3M 2420M 11.6G|  4   0  95   0   0   0| 424k  120k
1752M 18.3M 1927M 12.0G| 14   2  83   0   0   0| 572k  144k
1813M 18.3M 1927M 11.9G| 20   0  80   0   0   0| 112k    0 
1914M 18.3M 1927M 11.8G| 23   1  76   0   0   0|  64k    0 
1951M 18.3M 1927M 11.8G| 24   0  75   0   0   0| 248k   40k
1960M 18.3M 1927M 11.8G|  1   0  99   0   0   0|  48k    0 
2120M 18.3M 1928M 11.6G| 19   2  78   0   0   0| 296k  448k
2561M 18.3M 1928M 11.2G| 84   3  13   0   0   0|  32k    0 
2768M 18.3M 1929M 11.0G| 90   3   7   0   0   0|  20k    0 
3417M 18.3M 1929M 10.3G| 79   4  17   0   0   0| 284k    0 
3427M 18.3M 1929M 10.3G| 71   1  27   0   0   1|  20k    0 
3426M 18.3M 1929M 10.3G| 67   2  31   0   0   0|  20k  288k
3428M 18.3M 1929M 10.3G| 90   1   9   0   0   0|  24k    0 
3428M 18.3M 1929M 10.3G| 51   0  49   0   0   0|  24k    0 
3428M 18.3M 1929M 10.3G| 50   0  49   0   0   0|  12k   64k
3431M 18.3M 2053M 10.2G| 61   2  37   0   0   0|  24k    0 
3435M 18.3M 2251M 10.0G| 58   2  40   0   0   0|  36k   64k
3438M 18.3M 2270M 10.0G| 60   1  38   0   0   0|   0     0 
3441M 18.3M 2308M 9.96G| 76   2  20   2   0   0|  56k   70M
3441M 18.3M 2269M 9.99G| 49   1  48   1   0   1| 124k  148M
3236M 18.4M 2269M 10.2G| 47   1  52   0   0   1|  88k    0 
3314M 18.4M 2410M 9.98G| 64   3  33   0   0   0|  32k  364k
3449M 18.4M 2593M 9901M| 67   3  29   0   0   0|  68k   66M
3459M 18.4M 2776M 9708M| 64   3  32   0   0   0|  28k    0 
3465M 18.4M 2967M 9511M| 54   4  41   1   0   0|  20k  125M
2770M 18.4M 2772M 10.2G| 56   5  38   0   0   1|  60k  136k
2489M 18.4M 2574M 10.6G| 57   3  39   0   0   0| 280k  288k
2797M 18.4M 2574M 10.3G| 85   3  12   0   0   0|  60k 1808k
3118M 18.4M 2578M 10.0G| 82   3  15   0   0   0|  72k    0 
3442M 18.4M 2628M 9874M| 73   3  24   0   0   0| 136k    0 
3441M 18.4M 2629M 9874M| 71   1  27   0   0   1|8192B    0 
3444M 18.4M 2673M 9826M| 79   1  19   0   0   1|  16k  384k
3447M 18.4M 2714M 9783M| 66   1  33   0   0   0|8192B    0 
3213M 18.4M 2646M 9.85G| 46   1  51   0   0   1| 120k   32k
3304M 18.4M 2736M 9903M| 61   1  38   0   0   0|  40k    0 
3452M 18.4M 2879M 9612M| 67   3  29   0   0   0|  16k   43M
3462M 18.5M 3038M 9444M| 65   3  29   3   0   0|  20k   52M
3471M 18.5M 3264M 9209M| 55   4  41   0   0   0|  16k  248k
2800M 18.5M 3195M 9949M| 35   5  59   0   0   1| 216k   32M
2590M 18.5M 3079M 10.0G| 58   4  38   0   0   0| 124k   20M
2871M 18.5M 3079M 9994M| 80   3  17   0   0   0|  24k    0 
3268M 18.5M 3102M 9574M| 70   4  24   2   0   0|  40k   91M
3487M 18.5M 3139M 9317M| 61   2  37   0   0   1|  40k    0 
3498M 18.5M 3159M 9286M| 54   1  44   0   0   1|8192B   48k
3499M 18.5M 3159M 9286M| 39   0  61   0   0   0|  12k    0 
3497M 18.5M 3159M 9288M| 34   0  66   0   0   0|4096B    0 
3508M 18.5M 3254M 9181M| 41   2  58   0   0   0|  60k  100k
2889M 18.5M 3348M 9707M| 37   3  59   0   0   0|  36k   28M
2890M 18.5M 3401M 9653M| 44   4  52   0   0   0|8192B   44M
3062M 18.5M 3458M 9424M| 35   3  62   0   0   0|  32k   72M
3169M 18.5M 3495M 9280M| 40   2  58   0   0   1|8192B    0 
3389M 18.6M 3507M 9047M| 49   3  47   0   0   1|8192B   41M
3555M 18.6M 3501M 8887M| 32   2  65   0   0   1|   0    83M
3557M 18.6M 3584M 8803M| 30   1  68   0   0   0|  36k   58M
3428M 18.6M 3707M 8808M| 79   3  18   0   0   0| 128k 9152k
3478M 18.6M 3780M 8686M| 77   2  19   2   0   0|  44k  286M
3569M 18.6M 3779M 8595M| 82   2  16   0   0   0|  24k   31M
3569M 18.6M 3821M 8554M| 60   1  38   0   0   1|  12k    0 
3604M 18.6M 3846M 8493M| 67   2  30   0   0   1|  48k   26M
3603M 18.6M 3856M 8484M| 64   1  34   0   0   1|  16k    0 
3249M 18.6M 3566M 9128M| 48   2  48   0   0   1| 116k  152k
3110M 18.6M 3572M 9262M| 68   3  28   0   0   0|  12k  400k
2951M 18.6M 3392M 9601M| 73   3  24   0   0   0|  80k   64k
3087M 18.6M 3235M 9621M| 69   6  24   0   0   1| 392k  180M
2997M 18.6M 3330M 9616M| 79   2  19   0   0   0| 820k   48k
3214M 18.6M 3406M 9323M| 84   4  11   0   0   0|4096B   87M
3247M 18.6M 3519M 9177M| 71   2  26   0   0   1|8192B   24M
3286M 18.6M 3543M 9114M| 72   2  25   0   0   0|  32k   40k
3179M 18.7M 3549M 9215M| 71   2  27   0   0   0|  48k  208k
3050M 18.7M 3488M 9406M| 61   2  36   0   0   1|  20k   48k
3184M 18.7M 3497M 9262M| 69   2  28   0   0   1|   0    49M
3143M 18.7M 3327M 9474M| 59   4  35   1   0   1| 360k   13M
2586M 18.7M 3276M 9.85G| 53   3  44   0   0   0|  84k   13M
2684M 18.7M 3303M 9957M| 74   1  24   0   0   0|  32k  144k
2703M 18.7M 3356M 9884M| 45   2  52   0   0   1|8192B   24M
2807M 18.7M 3386M 9750M| 74   2  24   0   0   0|  28k   68k
2857M 18.7M 3350M 9736M| 58   2  40   0   0   0|4096B  360k
2253M 18.7M 3248M 10.2G| 29   3  67   0   0   1|  17M  128k
2186M 18.7M 3205M 10.3G| 11   1  88   0   0   0|  36k  416k
2035M 18.7M 3205M 10.5G|  2   0  98   0   0   0|  28k  153M
2029M 18.7M 3206M 10.5G|  2   0  97   0   0   0|  44k  200k
2028M 18.7M 3206M 10.5G|  1   0  99   0   0   0|  12k  736k
2028M 18.7M 3206M 10.5G|  0   0 100   0   0   0|4096B    0 
2028M 18.7M 3206M 10.5G|  0   0 100   0   0   0|   0     0 
1999M 18.7M 1724M 11.9G|  1   3  96   0   0   0|1724k  208k
1675M 18.7M 1724M 12.3G|  1   0  99   0   0   0|   0     0 
1697M 18.8M  570M 13.4G|  6   2  91   0   0   1|   0   660k
1783M 18.8M  570M 13.3G| 19   1  80   0   0   0|4096B    0 
1843M 18.8M  570M 13.2G| 18   1  80   0   0   0|   0     0 
1926M 18.8M  570M 13.1G| 30   1  68   0   0   0|   0   408k
1945M 18.8M  570M 13.1G|  8   0  92   0   0   0|   0    24k
1947M 18.8M  570M 13.1G|  1   0  99   0   0   0|8192B  808k
2389M 18.8M  571M 12.7G| 67   5  28   0   0   0|   0     0 
2659M 18.8M  571M 12.4G| 87   3  10   0   0   0|  12k    0 
3394M 18.8M  571M 11.7G| 85   5  10   0   0   0|   0     0 
3402M 18.8M  592M 11.7G| 72   2  26   0   0   0|  20k  120k
2882M 18.8M  592M 12.2G| 59   3  38   0   0   1|  20k  600k
3020M 18.8M  593M 12.0G| 93   2   5   0   0   0|   0     0 
3297M 18.8M  593M 11.8G| 76   3  22   0   0   0|4096B    0 
2942M 18.8M  607M 12.1G| 53   1  45   0   0   0|   0    64k
2896M 18.9M  614M 12.1G| 64   3  33   0   0   0|  36k   32k
3065M 18.9M  614M 12.0G| 75   2  22   0   0   0|  24k  124k
3305M 18.9M  667M 11.7G| 76   3  22   0   0   0|   0   280k
2934M 18.9M  751M 12.0G| 49   2  48   0   0   1| 228k   64k
2884M 18.9M  753M 12.0G| 59   3  38   0   0   0|  80k   32k
3029M 18.9M  753M 11.9G| 85   2  13   0   0   0|   0     0 
3202M 18.9M  753M 11.7G| 68   2  30   0   0   0|4096B 7384k
3074M 18.9M  760M 11.8G| 46   1  51   0   0   1|  92k  380k
2931M 18.9M  767M 12.0G| 45   1  53   0   0   1|  44k   36k
3065M 18.9M  767M 11.8G| 60   1  39   0   0   0|   0  7268k
3106M 18.9M  809M 11.7G| 48   1  51   0   0   0|   0   520k
3212M 18.9M  893M 11.6G| 39   2  58   0   0   1|8192B  168k
3069M 18.9M  893M 11.7G| 47   1  51   0   0   1|  32k  364k
3109M 18.9M  916M 11.6G| 56   1  42   0   0   0|  12k    0 
3110M 18.9M  937M 11.6G| 33   1  66   0   0   0|   0  7264k
3110M 18.9M  958M 11.6G| 28   1  72   0   0   0|8192B  616k
3110M 18.9M  979M 11.6G| 25   0  75   0   0   0|   0   652k
3112M 19.0M  905M 11.6G| 27   1  72   0   0   0|4096B 8696k
2965M 19.0M  944M 11.8G| 33   2  65   0   0   0|   0    22M
3006M 19.0M  983M 11.7G| 37   1  62   0   0   1|   0     0 
3111M 19.0M  990M 11.6G| 35   1  63   0   0   1|   0    60k
3001M 19.0M  990M 11.7G| 48   2  49   0   0   0|   0   280k
3042M 19.0M  990M 11.6G| 37   1  62   0   0   0|   0   852k
3147M 19.0M  998M 11.5G| 33   1  65   0   0   1|   0     0 
3020M 19.1M  999M 11.6G| 34   2  62   2   0   1|  20M 3204k
3123M 19.2M 1000M 11.5G| 41   2  56   1   0   0|  62M  944k
3230M 19.2M 1059M 11.4G| 32   2  66   0   0   0|8192B  232k
3112M 19.2M 1086M 11.5G| 34   1  64   0   0   1|  16k 7816k
3153M 19.2M 1086M 11.4G| 40   1  59   0   0   1|   0     0 
3280M 19.2M 1093M 11.3G| 46   1  52   0   0   1|  32k    0 
3137M 19.3M 1093M 11.4G| 37   1  61   0   0   1|  12k  308k
3178M 19.3M 1093M 11.4G| 37   1  62   0   0   0|   0  3232k
3178M 19.3M 1093M 11.4G| 18   0  82   0   0   0|   0    23M
3179M 19.3M 1101M 11.4G| 18   0  82   0   0   0|   0     0 
3180M 19.3M 1158M 11.3G| 17   1  82   0   0   0|8192B    0 
3179M 19.3M 1172M 11.3G| 18   1  80   0   0   2|   0   140k
3179M 19.3M 1172M 11.3G| 18   0  81   0   0   0|4096B    0 
3181M 19.3M 1172M 11.3G| 18   0  80   1   0   0|4096B  100M
3178M 19.3M 1172M 11.3G| 18   0  82   0   0   0|   0     0 
3186M 19.3M 1172M 11.3G| 18   0  82   0   0   0|   0     0 
3187M 19.3M 1221M 11.3G| 19   1  80   0   0   0|   0   168k
3191M 19.3M 1276M 11.2G| 20   1  79   0   0   1|   0  4096B
3191M 19.3M 1321M 11.2G| 19   1  79   0   0   1|4096B   93M
3192M 19.3M 1364M 11.1G| 18   1  81   0   0   0|   0     0 
3193M 19.3M 1409M 11.1G| 17   1  81   0   0   0|   0     0 
3194M 19.3M 1453M 11.0G| 18   1  81   0   0   1|   0   180k
3203M 19.3M 1496M 11.0G| 18   1  81   0   0   0|  12k 4096B
3204M 19.3M 1540M 10.9G| 17   1  82   0   0   0|   0    56M
3205M 19.3M 1585M 10.9G| 18   1  80   0   0   0|   0     0 
3224M 19.3M 1628M 10.8G| 18   1  81   0   0   1|   0     0 
3226M 19.3M 1672M 10.8G| 17   1  82   0   0   1|4096B    0 
2983M 19.3M 1498M 11.2G| 13   2  84   0   0   1|  12k   42M
2868M 19.3M 1322M 11.5G| 24   3  71   0   0   1|4096B   97M
3062M 19.3M 1425M 11.2G| 76   4  19   0   0   0|   0    47M
3186M 19.3M 1498M 11.0G| 80   4  15   0   0   1|  12k   42M
3208M 19.3M 1558M 10.9G| 77   2  20   0   0   1|8192B   25M
3215M 19.4M 1645M 10.8G| 61   2  35   1   0   2|8192B  212M
3265M 19.4M 1706M 10.7G| 78   3  18   0   0   1|8192B   15M
3264M 19.4M 1775M 10.6G| 63   2  34   0   0   1|   0     0 
3268M 19.4M 1843M 10.6G| 60   2  37   0   0   1|  12k    0 
3269M 19.4M 1911M 10.5G| 61   2  36   0   0   1|8192B    0 
3106M 19.4M 1934M 10.6G| 53   2  43   0   0   1| 100k  312k
3195M 19.4M 1992M 10.5G| 61   2  35   0   0   1|   0     0 
3273M 19.4M 2050M 10.4G| 71   2  27   0   0   1|8192B 7272k
3294M 19.4M 2075M 10.3G| 62   2  35   0   0   1|   0    25M
3270M 19.4M 2022M 10.4G| 62   3  34   0   0   1|  32k   64k
3012M 19.4M 2051M 10.6G| 78   4  18   0   0   0|   0   492k
3150M 19.4M 2096M 10.4G| 81   3  15   0   0   1|  24k  489M
3013M 19.4M 2034M 10.6G| 68   3  27   1   0   1| 924k  179M
3107M 19.4M 2107M 10.5G| 62   2  35   0   0   1|   0     0 
2947M 19.4M 2071M 10.7G| 74   2  24   0   0   0|   0    32k
3052M 19.5M 2098M 10.5G| 72   3  24   0   0   0|  12k  588k
3103M 19.5M 2162M 10.4G| 65   2  30   1   0   1|  24k  855M
3121M 19.5M 2185M 10.4G| 73   3  24   0   0   1|  24k   94M
2840M 19.5M 2194M 10.7G| 64   3  32   0   0   1|   0    32k
2967M 19.5M 2234M 10.5G| 71   2  26   0   0   1|   0     0 
3027M 19.5M 2266M 10.4G| 67   2  30   0   0   1|   0   584k
3033M 19.5M 2345M 10.3G| 57   2  39   0   0   2|   0     0 
2905M 19.5M 2360M 10.4G| 70   3  27   0   0   1|   0    48k
2994M 19.5M 2384M 10.3G| 63   3  34   0   0   1|4096B   24k
2978M 19.5M 2424M 10.3G| 67   3  29   0   0   1|4096B   32k
2922M 19.5M 2434M 10.3G| 64   2  33   0   0   1|  40k  428k
2685M 19.5M 2429M 10.6G| 55   2  42   0   0   1|  32k   32k
2774M 19.5M 2439M 10.5G| 59   2  37   0   0   2|  60k   32k
2679M 19.5M 2468M 10.5G| 46   2  52   0   0   1|   0    32k
2681M 19.5M 2462M 10.5G| 39   2  58   0   0   1|  25M   16k
2398M 19.6M 2460M 10.8G| 17   1  80   0   0   1|8192B  464k
2102M 19.6M 2441M 11.1G|  8   1  90   0   0   0| 192k  368k
2100M 19.6M 2441M 11.1G|  0   0  99   0   0   0|  24k   40k
2096M 19.6M 2441M 11.1G|  2   0  98   0   0   0|  44k  136k
2096M 19.6M 2441M 11.1G|  1   0  99   0   0   0|  16k   40k
2096M 19.6M 2441M 11.1G|  0   0  99   0   0   0|   0   300k
2097M 19.6M 2440M 11.1G|  0   0 100   0   0   0|   0     0 
2097M 19.6M 2440M 11.1G|  0   0 100   0   0   0|4096B    0 
1771M 19.6M 2440M 11.5G|  0   0  99   0   0   0|   0     0 
1779M 19.6M 1934M 11.9G|  2   1  96   0   0   0|  24k    0 
1874M 19.6M 1934M 11.8G| 19   1  79   0   0   1|4096B  356k
1925M 19.6M 1934M 11.8G| 18   1  81   0   0   0|4096B  136k
2029M 19.6M 1934M 11.7G| 28   1  71   0   0   0|   0     0 
2050M 19.6M 1934M 11.7G| 14   0  86   0   0   0|8192B  320k
2050M 19.6M 1934M 11.7G|  1   0  99   0   0   0|   0     0 
2421M 19.6M 1935M 11.3G| 48   4  48   0   0   0|   0   412k
2723M 19.6M 1935M 11.0G| 88   3   9   0   0   0|   0     0 
3221M 19.6M 1936M 10.5G| 86   4   9   0   0   0| 212k  668M
3507M 19.7M 1936M 10.3G| 76   3  21   0   0   0|  12k 3088k
3517M 19.7M 1936M 10.2G| 68   1  30   0   0   1|   0     0 
3513M 19.7M 1936M 10.2G| 85   1  13   0   0   0|   0   320k
3513M 19.7M 1936M 10.2G| 72   0  27   0   0   1|  12k    0 
3513M 19.7M 1936M 10.2G| 50   0  49   1   0   0|  12k  348M
3514M 19.7M 1936M 10.2G| 56   1  43   0   0   0|   0     0 
3520M 19.7M 2200M 9.98G| 57   3  40   0   0   0|8192B    0 
3522M 19.7M 2258M 9.92G| 63   2  35   0   0   0|4096B   64k
3527M 19.7M 2297M 9.88G| 69   2  28   0   0   0|   0     0 
3528M 19.7M 2338M 9.84G| 67   1  32   0   0   0|8192B    0 
3289M 19.7M 2275M 10.1G| 45   1  52   2   0   1| 152k  286M
3342M 19.7M 2289M 10.1G| 50   1  46   2   0   0|  16k   94M
3412M 19.7M 2473M 9.82G| 65   3  32   0   0   0|  20k    0 
3540M 19.7M 2661M 9741M| 66   3  31   0   0   0|  88k  264k
3551M 19.7M 2845M 9547M| 61   3  36   0   0   0|4096B    0 
3557M 19.7M 3039M 9347M| 52   4  44   0   0   0|   0    62M
2963M 19.7M 2677M 10.1G| 57   5  37   1   0   1| 220k   64M
2955M 19.7M 2581M 10.2G| 75   3  22   0   0   0| 164k    0 
3178M 19.8M 2581M 9.94G| 79   4  18   0   0   0| 224k  340k
3394M 19.8M 2591M 9958M| 78   2  19   0   0   0|  84k    0 
3540M 19.8M 2626M 9776M| 70   2  27   0   0   1|   0    64M
3539M 19.8M 2668M 9736M| 80   2  17   0   0   1|  12k   21M
3543M 19.8M 2749M 9650M| 65   2  34   0   0   0|   0     0 
3543M 19.8M 2737M 9662M| 47   1  52   0   0   0|4096B  236k
3350M 19.8M 2799M 9794M| 46   2  52   0   0   1|  84k   10M
3421M 19.8M 2913M 9608M| 56   2  42   0   0   0|  56k  248k
3555M 19.8M 2997M 9390M| 54   2  43   1   0   0|4096B   62M
3563M 19.8M 3135M 9244M| 42   2  55   0   0   0|8192B  232k
3564M 19.8M 3046M 9332M| 31   3  66   0   0   0| 188k 4096B
2952M 19.8M 3035M 9955M| 28   2  69   0   0   0|  20k   47M
2932M 19.8M 3089M 9921M| 56   3  41   0   0   0|4096B   16M
3317M 19.8M 3090M 9536M| 69   3  28   0   0   0|  72k    0 
3568M 19.8M 3090M 9284M| 62   2  35   0   0   1| 176k    0 
3576M 19.8M 3090M 9276M| 49   2  49   0   0   1|  20k  316k
3578M 19.8M 3090M 9274M| 50   0  49   0   0   0|   0     0 
3573M 19.8M 3090M 9280M| 35   0  65   0   0   0|   0    40k
3574M 19.8M 3130M 9239M| 35   1  64   0   0   1|  12k    0 
3385M 19.8M 3253M 9305M| 36   2  61   0   0   1|  48k 9972k
3068M 19.9M 3297M 9577M| 46   4  50   0   0   1|4096B   20M
3362M 19.9M 3341M 9240M| 67   4  29   0   0   0|  32k   96M
3414M 19.9M 3330M 9198M| 53   4  42   1   0   1| 204k   23M
3491M 19.9M 3367M 9084M| 57   1  41   0   0   0| 108k  332k
3605M 19.9M 3367M 8970M| 35   2  63   0   0   0|   0    64M
3607M 19.9M 3373M 8963M| 18   1  80   0   0   0|  12k  364k
3369M 19.9M 3411M 9162M| 21   1  78   0   0   0|  16k 4004k
3421M 19.9M 3518M 9004M| 24   2  73   0   0   1|  48k 5904k
3295M 19.9M 3612M 9035M| 46   3  49   2   0   1|  12k  148M
3513M 19.9M 3619M 8810M| 80   3  13   3   0   0| 216k  193M
3617M 20.0M 3639M 8686M| 81   2  14   2   0   0| 160k   83M
3626M 20.0M 3712M 8604M| 64   2  33   0   0   0|   0    17M
3628M 20.0M 3796M 8518M| 62   2  35   0   0   1|  72k 8192B
3669M 20.0M 3805M 8468M| 77   2  21   0   0   1| 144k   24k
3441M 20.0M 3743M 8758M| 59   2  37   0   0   1|  96k  166M
2951M 20.0M 3523M 9469M| 45   3  51   0   0   1| 124k   12M
3105M 20.0M 3528M 9309M| 56   2  41   0   0   0|   0   120k
3120M 20.0M 3466M 9356M| 74   4  21   0   0   0| 204k   34M
3102M 20.0M 3173M 9668M| 77   5  17   0   0   0|  88k   59M
3020M 20.1M 3271M 9651M| 55   4  40   0   0   0| 480k  102M
3209M 20.1M 3350M 9384M| 89   3   8   0   0   0| 132k  472k
3344M 20.1M 3406M 9192M| 77   3  20   0   0   0| 164k   34M
3361M 20.1M 3484M 9096M| 73   2  24   0   0   1|  60k   16k
3216M 20.1M 3486M 9241M| 74   2  23   0   0   0| 192k   80k
3098M 20.1M 3421M 9423M| 63   3  34   0   0   0| 108k 9380k
3236M 20.1M 3430M 9276M| 71   3  25   0   0   0|  24k   93M
3025M 20.1M 3317M 9599M| 66   4  29   0   0   1| 156k   28M
3131M 20.1M 3210M 9602M| 55   4  41   0   0   1| 124k   24k
2753M 20.1M 3245M 9943M| 73   3  24   0   0   0| 128k   15M
